date,IT,Semiconductor,Communication Service,Discretionary,Staples,Health Care,Financials,Industrials,Alternatives
2020-11-19,0.1856268699570231,0.09397834080970319,0.12227655657474243,0.09485137879262559,0.0,0.0,0.0941549980430439,0.34050794822493985,0.0686039075979219
2020-11-20,0.2262382279462465,0.11402536304371003,0.14752852946855075,0.11551397920256065,0.0,0.0,0.11343365387717287,0.20033384182238267,0.08292640463937659
2020-11-23,0.2228722543956505,0.11430358327787736,0.1473468793817419,0.11240914942480583,0.0,0.0,0.11363567537266794,0.20533963297094768,0.08409282517630881
2020-11-24,0.21524269505928628,0.11394235391491124,0.14899166167123107,0.11119707766521227,0.0,0.0,0.11757184648884854,0.2051667319347777,0.08788763326573297
2020-11-25,0.22704614935339137,0.1162143660656839,0.1521064539365066,0.11308969816636694,0.0,0.0,0.07832347154834661,0.22059013901217972,0.09262972191752489
2020-11-27,0.22851664829811708,0.11669252912895886,0.14991784270505798,0.11471711338115252,0.0,0.0,0.07784582638515768,0.2180116038945116,0.0942984362070442
2020-11-30,0.19417373536313623,0.09774261168372084,0.12490029393417278,0.19114173369683893,0.0,0.0,0.13540750676730495,0.17846661454070878,0.07816750401411753
2020-12-01,0.19076993825839894,0.09776972082202381,0.12480942030133339,0.19016309582563498,0.0,0.0,0.13348579797072804,0.18064164989694195,0.08236037692493885
2020-12-02,0.19215698147704247,0.0988858601008437,0.12698220802212554,0.1850271985041695,0.0,0.0,0.1344039301020195,0.18152395850119224,0.08101986329260707
2020-12-03,0.21655823187821535,0.0946808267740821,0.12207164953474492,0.18254633185222519,0.0,0.0,0.1285656373463954,0.17832570878918275,0.07725161382515426
2020-12-04,0.21613101183097094,0.09560063363606153,0.12138286135622663,0.1782487561267968,0.0,0.0,0.12885446484889745,0.18018986113669613,0.07959241106435054
2020-12-07,0.2214901859312866,0.09600143724633342,0.11998718837662563,0.17423150741065063,0.0,0.0,0.1262366252843234,0.1935664018641357,0.0684866538866447
2020-12-08,0.22888818490009447,0.09502086882358377,0.11915661557539273,0.17263486329718436,0.0,0.0,0.1240083609128932,0.19267296085386668,0.06761814563698477
2020-12-09,0.22583543455754726,0.0960999838023253,0.1209788240556207,0.17382349255488364,0.0,0.0,0.12498065274375468,0.1903444956436948,0.06793711664217358
2020-12-10,0.2250319127404129,0.09562492734195886,0.11944760327403128,0.1726238792511197,0.0,0.0,0.12341650691557578,0.19283277298505827,0.07102239749184323
2020-12-11,0.22692065511905637,0.0955033465017786,0.12648330401636043,0.1667616038558043,0.0,0.0,0.1212644680799446,0.19335655050497566,0.06971007192208005
2020-12-14,0.2319639972491224,0.0978610185186309,0.12727464942028427,0.17337349546196953,0.0,0.0,0.12239425301144126,0.17768192692225704,0.06945065941629447
2020-12-15,0.26121553978159673,0.09319693248272007,0.1257776489762393,0.16675158242900448,0.0,0.0,0.11914754111708224,0.1668588409531797,0.06705191426017736
2020-12-16,0.2604873688803787,0.092344889384433,0.12407209784859721,0.16877519969174343,0.0,0.0,0.11911444847794571,0.16762942643404738,0.06757656928285465
2020-12-17,0.2641945365908631,0.09188290131964542,0.12436764789687405,0.1684899073642996,0.0,0.0,0.1190127979926748,0.16353932904597826,0.0685128797896648
2020-12-18,0.26639417417571154,0.09223190102454494,0.1252034219289415,0.1676194873765291,0.0,0.0,0.11990835088546369,0.159227294849296,0.06941536975951308
2020-12-21,0.2654444750560065,0.09201734623470756,0.12554098614102682,0.1646293073346881,0.0,0.0,0.12217018695493954,0.16224888569750626,0.06794881258112521
2020-12-22,0.2678500039721859,0.09148015681416088,0.12636718170485314,0.16244924958531137,0.0,0.0,0.12168699630737076,0.16299567084948752,0.06717074076663052
2020-12-23,0.2630798179468823,0.09155650745350163,0.1288113614469334,0.16040822404843938,0.0,0.0,0.12109371629998351,0.1681744299775372,0.06687594282672255
2020-12-24,0.26314147722790665,0.09392646609587972,0.1287284672115366,0.15904746126488425,0.0,0.0,0.1219751798150439,0.16590917296159155,0.06727177542315729
2020-12-28,0.2666212811368653,0.0943302925539262,0.13102772412354566,0.15873983691947563,0.0,0.0,0.12200027779710282,0.16050275197479497,0.0667778354942894
2020-12-29,0.2730439632921591,0.0665459181171342,0.1326049068258839,0.16988936774689684,0.0,0.0,0.12550343111016604,0.1634409317219508,0.0689714811858092
2020-12-30,0.27123016737504296,0.06660454199276938,0.13393212010234426,0.17155463994967954,0.0,0.0,0.12504238202378487,0.16312746105809814,0.06850868749828082
2020-12-31,0.26588115222035263,0.06682618864555952,0.13392993071681306,0.17270501003118208,0.0,0.0,0.12632398669667522,0.16680693706142505,0.06752679462799241
2021-01-04,0.26558990597375864,0.06756756805758356,0.13312440609815795,0.17354268165592646,0.0,0.0,0.12800703053932375,0.1612496350039535,0.07091877267129602
2021-01-05,0.2642675501263934,0.06730938844326297,0.13283707736639178,0.1741064107500313,0.0,0.0,0.1255539880946619,0.1648317587861209,0.07109382643313787
2021-01-06,0.263751392380993,0.0665492778367132,0.13433135755560105,0.1704317254514688,0.0,0.0,0.12727256760990246,0.16544527511404822,0.07221840405127325
2021-01-07,0.2629049653060238,0.0665804948930758,0.1338029089045634,0.16686826927179876,0.0,0.0,0.12688591023703755,0.168560396183294,0.0743970552042067
2021-01-08,0.28880711524705743,0.06599266176422101,0.12943680983869407,0.16276482228825614,0.0,0.0,0.12201168702525964,0.15949415437972345,0.07149274945678831
2021-01-11,0.28716459917355364,0.0677114693105186,0.13027922384669918,0.16227422619192833,0.0,0.0,0.12269467875089646,0.15908528774133351,0.07079051498507019
2021-01-12,0.2858197926337809,0.06722820010963387,0.12971360663822384,0.1612277377821008,0.0,0.0,0.12146526159978117,0.16368120120901297,0.07086420002746643
2021-01-13,0.28538336969617123,0.06662425739895862,0.12917788578991884,0.16247627449699167,0.0,0.0,0.12184188386606552,0.165447874664706,0.06904845408718814
2021-01-14,0.2620611706695536,0.061750789795404125,0.12282138095167466,0.14920028694512938,0.0,0.0,0.11298207293528452,0.21677570094546672,0.07440859775748696
2021-01-15,0.2621978750824612,0.06155994935430494,0.12326253984846691,0.15305095633306315,0.0,0.0,0.11245145842596553,0.2147396825082623,0.07273753844747598
2021-01-19,0.21913991775373962,0.060696352043882115,0.12274232646282894,0.07886407129186726,0.0,0.11422306584013447,0.11006784789353496,0.22285041321374205,0.07141600550027054
2021-01-20,0.22063312142756053,0.06003767177408047,0.12172703484652223,0.0790627890387135,0.0,0.11568360538364382,0.11015560582055317,0.22207212443275384,0.07062804727617245
2021-01-21,0.22056101328412753,0.061170629619882975,0.12209799644510623,0.07989211170511593,0.0,0.11630219174711778,0.10996387268866978,0.219775238058595,0.07023694645138484
2021-01-22,0.2198854878736972,0.0606487926599581,0.12371556784860913,0.08091922172447737,0.0,0.1158890429675426,0.10894846854196805,0.22057799275453385,0.06941542562921368
2021-01-25,0.2223097882042804,0.06098745236326935,0.12288821407435041,0.08019391098103922,0.0,0.11654514866176784,0.10714422917138326,0.2223097878367702,0.06762146870713927
2021-01-26,0.23263456543228403,0.059146300387622745,0.11919862166276424,0.07748004942422675,0.0,0.11259409200774244,0.10447764218164185,0.22776280081752728,0.06670592808619064
2021-01-27,0.23770151378736587,0.058255756762692006,0.11843964042662412,0.07692749770148848,0.0,0.10954267210687915,0.10286899356545501,0.2304566706922654,0.0658072549572299
2021-01-28,0.23308315010021338,0.05851165236297754,0.12262473891525859,0.07792586543158576,0.0,0.11241013866628327,0.1044258167014176,0.2247306128205394,0.06628802500172445
2021-01-29,0.25175891920390947,0.057625270733425764,0.12218374682649914,0.07697676734222052,0.0,0.11340993060396047,0.10333300858946198,0.20975946574720375,0.06495289095331877
2021-02-01,0.24938311134556645,0.05931425320855355,0.12441781720382127,0.07662200884823918,0.0,0.11715496573424333,0.10511428048754014,0.2019658818134098,0.06602768135862637
2021-02-02,0.26160116191426375,0.026505188791277667,0.12777091493357476,0.07837576823837672,0.0,0.11917346973763947,0.11007271343718002,0.19798988658356217,0.07851089636412542
2021-02-03,0.2666382083522987,0.026241219554492174,0.12951803818106358,0.05369071281802422,0.0,0.11871018840380607,0.10893631031149378,0.2154306173372675,0.08083470504155398
2021-02-04,0.2839585548883915,0.023032100021545456,0.11681894838426801,0.10166879336246498,0.0,0.10420818509086031,0.11004034198923528,0.190254456901293,0.0700186193619414
2021-02-05,0.2992505990458247,0.023180857178564142,0.11957543065863402,0.10429468148459456,0.0,0.10529004322195813,0.11209891709731473,0.19327200776148418,0.04303746355162567
2021-02-08,0.31159847517058203,0.02231524918661135,0.11892148458766315,0.10083454936014181,0.0,0.10269190546325341,0.10937705748648593,0.19152013562454187,0.04274114312072033
2021-02-09,0.3065376899402331,0.022110643242275563,0.11005077777369751,0.11673388033100068,0.0,0.10208994760251518,0.10872646724957083,0.19159230104147315,0.04215829281923402
2021-02-10,0.28532969182323603,0.0,0.1460479893424197,0.12009804175995947,0.0,0.106343128022782,0.11092182956528225,0.18799002357463002,0.043269295911690535
2021-02-11,0.28577765999296384,0.0,0.14381498609020105,0.11860558285216376,0.0,0.10598649343687183,0.1095912215776576,0.1942557966712962,0.041968259378845685
2021-02-12,0.2889811753207522,0.0,0.1440633912333074,0.11868290896448884,0.0,0.10560877730789958,0.11070118497484172,0.18846819939445017,0.043494362804260146
2021-02-16,0.2880836003955145,0.0,0.14531745948440267,0.11921846415425498,0.0,0.104840506868755,0.11250977532862527,0.1846192332084082,0.04541096056003934
2021-02-17,0.2940203398633171,0.0,0.13992134430120073,0.13232258595351318,0.0,0.09936879959259926,0.10837955800825284,0.17530699207921188,0.05068038020190501
2021-02-18,0.2989147450786424,0.0,0.13826628479373204,0.13408394174591387,0.0,0.10017874711413696,0.10836419087691612,0.17073421820084644,0.04945787218981214
2021-02-19,0.2899801528827459,0.0,0.1383735187125962,0.13196490667611943,0.0,0.10072370008006931,0.10942040996564151,0.17952753688527193,0.05000977479755572
2021-02-22,0.28909150025460145,0.0,0.14109754523493795,0.131766923617436,0.0,0.10137944967802781,0.11147559155883882,0.17350962973862402,0.051679359917533946
2021-02-23,0.28066602564761306,0.0,0.13643673484584487,0.16095681185878138,0.0,0.09821758618013257,0.10844531485917072,0.16424674682647417,0.05103077978198324
2021-02-24,0.2826690042387519,0.0,0.12861641723789427,0.16020389189917852,0.0,0.09566611924901552,0.10959991226753639,0.1706586816690625,0.05258597343856088
2021-02-25,0.28258349478044953,0.0,0.1280254953770342,0.16205805748613858,0.0,0.09552468464506254,0.11182269965193052,0.1661321425949312,0.0538534254644534
2021-02-26,0.281898898776093,0.0,0.1273320777102772,0.17098452431032016,0.0,0.09562787282122662,0.1106441588469249,0.16130878051437325,0.05220368702078488
2021-03-01,0.28154291240431545,0.0,0.12921961219813266,0.16923997929654844,0.0,0.09411437349107649,0.11031704664324161,0.16500308038741768,0.050562995579267696
2021-03-02,0.28195723486778834,0.0,0.12873268305163832,0.17095406356059006,0.0,0.09329678805014328,0.11318734833609577,0.15995387147130796,0.05191801066243626
2021-03-03,0.2839835633371562,0.0,0.1290237790069883,0.1669141467145922,0.0,0.09310543971300965,0.11522461417993261,0.15836646346419675,0.05338199358412431
2021-03-04,0.2859502599663339,0.0,0.1281898416181015,0.16628943912780123,0.0,0.09234677053758024,0.11676543086706553,0.15523570589008048,0.055222551993037085
2021-03-05,0.25309060645918924,0.0,0.12839298668229485,0.16586287107763054,0.0,0.09358585382581645,0.15356984053220352,0.14895868179299204,0.05653915962987338
2021-03-08,0.2485844799538155,0.0,0.13456006096778034,0.16548748945407857,0.0,0.09193145890250169,0.15543535566857805,0.1479034687436082,0.056097686309637664
2021-03-09,0.25503707394220393,0.0,0.13120750563175415,0.16816753398313541,0.0,0.11978149170760499,0.15312537104457752,0.11766202833820114,0.05501899535252289
2021-03-10,0.25194359357618074,0.0,0.13074276407297397,0.16749247179601617,0.0,0.11811460517290383,0.15402111294854043,0.12182535883968143,0.05586009359370342
2021-03-11,0.2499857198553442,0.0,0.13034368304268007,0.16747470165926764,0.0,0.11924550072606381,0.15240297260471153,0.12608293545472224,0.054464486657210515
2021-03-12,0.24686558226775374,0.0,0.12929050429881414,0.16724828268990177,0.0,0.11841189307687904,0.15177608917818247,0.13188026251230947,0.0545273859761594
2021-03-15,0.2472521769760259,0.0,0.1292129199014569,0.16886707745196766,0.0,0.11870099575455942,0.15170389007335658,0.13067842621202377,0.053584513630609815
2021-03-16,0.24854884614004616,0.0,0.12815915057615457,0.17241542263239187,0.0,0.11907054505208904,0.1526068439805367,0.12594911418121563,0.05325007743756603
2021-03-17,0.2479098779081197,0.0,0.12828971040617987,0.17091360312942425,0.0,0.1177301067350055,0.15215290790022168,0.12965276371886678,0.05335103020218223
2021-03-18,0.24685131331820723,0.0,0.12794955438678576,0.17140591070583083,0.0,0.11939064828831444,0.15431138016272672,0.1276768383130944,0.05241435482504061
2021-03-19,0.24826685627407308,0.0,0.12733263039513798,0.17189747201516975,0.0,0.1202325107181845,0.15085923305409613,0.12885716519070836,0.05255413235263018
2021-03-22,0.24943066381520032,0.0,0.12832263892351634,0.17333609525987936,0.0,0.12098215109602882,0.15036892929175935,0.125937643619775,0.0516218779938408
2021-03-23,0.2514805811339926,0.0,0.12705094354883087,0.1751295517999142,0.0,0.12311562212959452,0.1505030624613621,0.12281109073304126,0.04990914819326443
2021-03-24,0.24814896700414263,0.0,0.12626338581436766,0.17394532382038566,0.0,0.12424470655219812,0.15413316691627915,0.12127142759217707,0.051993022300449714
2021-03-25,0.24681809869862426,0.0,0.12754395640464336,0.17460510967534187,0.0,0.12313361423505725,0.1532924133812285,0.12390652660522936,0.05070028099987538
2021-03-26,0.246835915451812,0.0,0.1245840456297756,0.17572541477772205,0.0,0.12172917310357313,0.15273993188440566,0.12093013821581529,0.05745538093689627
2021-03-29,0.2498124154218017,0.0,0.12378070500164946,0.17371889488267336,0.0,0.12169273382612647,0.15154484412741145,0.12223677132355683,0.05721363541678073
2021-03-30,0.24756041505133924,0.0,0.12556752069625113,0.17533153766625417,0.0,0.12096088034576791,0.15037723637564193,0.12383088884820544,0.05637152101654016
2021-03-31,0.24892424822275652,0.0,0.12599097757339106,0.1746522319589476,0.0,0.12134970387021579,0.14901163461880496,0.1251071591815509,0.05496404457433314
2021-04-01,0.25052764699969177,0.0,0.12593209820972742,0.17430027889371263,0.0,0.12070727148946106,0.14993415744972557,0.12330984627739858,0.05528870068028294
2021-04-05,0.2527526646376565,0.0,0.12548905788154158,0.17398346375510884,0.0,0.12003995458090978,0.149904105161773,0.12311322015883971,0.05471753382417062
2021-04-06,0.2517482285893649,0.0,0.1256257008587121,0.1762500656793145,0.0,0.1188584690956416,0.14995721596730183,0.12274865284204593,0.05481166696761912
2021-04-07,0.25287059409549173,0.0,0.12452265294441774,0.17664876115039987,0.0,0.11901808932901035,0.15052777415450344,0.12061413526809553,0.055797993058081335
2021-04-08,0.25478854737750345,0.0,0.12464286066859358,0.17675924701861756,0.0,0.11918682716774127,0.15089636943786153,0.120016529890988,0.053709618438694574
2021-04-09,0.2538228870359617,0.0,0.12515253749045382,0.1774502938757932,0.0,0.12033402932768575,0.1511969114995446,0.11880825223983217,0.053235088530728794
2021-04-12,0.25428132367473566,0.0,0.12363104768795463,0.17981738571692157,0.0,0.12107490695159383,0.15204556088405957,0.1157484061364933,0.053401368948241434
2021-04-13,0.2575991607648779,0.0,0.12285496562457777,0.18045992581384523,0.0,0.11980660611144113,0.15029984914503486,0.11613698714391979,0.05284250539630336
2021-04-14,0.256011393395202,0.0,0.1234721350389142,0.17907422072571236,0.0,0.12025201536118515,0.1512956839256414,0.11547729925733473,0.05441725229601014
2021-04-15,0.26009410238788655,0.0,0.12237465011635303,0.1799120379007519,0.0,0.12212844931017067,0.15170370880424142,0.10978610334424035,0.054000948136356086
2021-04-16,0.2600878360800135,0.0,0.1224287829410265,0.1822083915113172,0.0,0.12186446746170673,0.15048974153877206,0.10922560034344844,0.05369518012371551
2021-04-19,0.2664371972275962,0.0,0.12138037341481892,0.18144005011300363,0.0,0.12178087935529502,0.15226590865259235,0.0966037471756459,0.06009184406104802
2021-04-20,0.26871731998221693,0.0,0.11885633028962213,0.18157254649635346,0.0,0.12565446820846154,0.15240130787453504,0.09355107726667736,0.05924694988213354
2021-04-21,0.2693296943038315,0.0,0.11905860914519331,0.18063157661125234,0.0,0.1246207975392979,0.15309010596117972,0.09409733475993648,0.05917188167930875
2021-04-22,0.27909651676998387,0.0,0.11806553393095319,0.17826848343509627,0.0,0.12318898786339924,0.15143694096090404,0.09259746480876539,0.05734607223089795
2021-04-23,0.2776422704554088,0.0,0.11710050750677062,0.17885295669546325,0.0,0.12305867274284817,0.15284156087534306,0.09330436921550614,0.05719966250865995
2021-04-26,0.27831968420238656,0.0,0.11818121694989199,0.17510904695649762,0.0,0.12327231752915696,0.1526729875197428,0.0949082603163644,0.05753648652595967
2021-04-27,0.2778961177860589,0.0,0.11781217923105652,0.17535428397803943,0.0,0.12329343310689256,0.1527840377855927,0.09527989167079398,0.057580056441565934
2021-04-28,0.27907730255420404,0.0,0.1177942025645929,0.17360299411663987,0.0,0.12384535539912225,0.15360401332092438,0.09343870871470168,0.05863742332981484
2021-04-29,0.2741801263915732,0.0,0.11864038276612944,0.17581780442738745,0.0,0.12434224351425587,0.15640193580661393,0.09282082842510182,0.05779667866893832
2021-04-30,0.27246183753949926,0.0,0.12006774110972485,0.17575081377853355,0.0,0.12505497266758453,0.15618549304811316,0.09299828127831816,0.05748086057822649
2021-05-03,0.270675089465517,0.0,0.11923808392359314,0.17624214085573,0.0,0.1271447650911268,0.1561508768726152,0.09153346000745423,0.059015583783963606
2021-05-04,0.26805215523525144,0.0,0.11937371833471759,0.17648946264935864,0.0,0.1275186774763805,0.15768420172465608,0.09234671450754275,0.058535070072092986
2021-05-05,0.28517032394601693,0.0,0.11658622556890605,0.17335610765402854,0.0,0.12566007079230865,0.15679003349058093,0.08254732606846779,0.0598899124796911
2021-05-06,0.28767403637378564,0.0,0.11852491844546144,0.17203470000256915,0.0,0.12659427803965898,0.16014310905030374,0.07396964367260071,0.06105931441562035
2021-05-07,0.2872135075590672,0.0,0.11847218394586731,0.171372893198537,0.0,0.12626186113027407,0.16001553496549104,0.07497385181610627,0.06169016738465711
2021-05-10,0.28331621299588156,0.0,0.11867840137637595,0.1744154125056979,0.0,0.12661129407705962,0.16023118523897845,0.07525182715141411,0.06149566665459243
2021-05-11,0.28490150528434904,0.0,0.1190546891982912,0.17434838790680546,0.0,0.12640237720829775,0.15975420337566942,0.07471071248382424,0.06082812454276289
2021-05-12,0.28392117754493545,0.0,0.11888655558137716,0.17168055317101136,0.0,0.12812453757316086,0.16054038369402443,0.07393738802812677,0.06290940440736398
2021-05-13,0.2820257082617556,0.0,0.12021882572614774,0.17324895804570908,0.0,0.12435971296179853,0.1636055943501149,0.07457446000365674,0.061966740650817434
2021-05-14,0.28965451286947885,0.0,0.11602316558031311,0.1709992892627831,0.0,0.12197929418350685,0.16361808605023564,0.07493374799565541,0.06279190405802702
2021-05-17,0.28978632663403153,0.0,0.11419148345893211,0.17100443569129942,0.0,0.12231020179709268,0.16385081586672795,0.0749658006473356,0.06389093590458068
2021-05-18,0.29116638830001734,0.0,0.11401518749824986,0.17108698265669903,0.0,0.12365966810939473,0.1620137038216519,0.0749138278400974,0.06314424177388972
2021-05-19,0.29456457002680597,0.0,0.11453609999944983,0.16979038196467805,0.0,0.1237619334831908,0.16161973038795754,0.07411712894979686,0.061610155188120956
2021-05-20,0.2957275431069129,0.0,0.11450746979174137,0.17069407204866102,0.0,0.1221709138500099,0.16097310852523014,0.07434828707956208,0.06157860559788255
2021-05-21,0.29413997319584784,0.0,0.1143503932738908,0.1690467235303359,0.0,0.12187332184951999,0.16243749755151005,0.07648984752577548,0.06166224307311997
2021-05-24,0.3018052526967761,0.0,0.11349085384064433,0.16675756161988264,0.0,0.11945985130022341,0.16148431897078938,0.07595272849703506,0.06104943307464908
2021-05-25,0.3000841729177927,0.0,0.11446027929343586,0.16753934287145908,0.0,0.1207445044228752,0.16104068332949692,0.0770493772093877,0.05908163995555251
2021-05-26,0.3013598511700833,0.0,0.11460719666358947,0.16724070025657878,0.0,0.12075964134380654,0.16010533406177033,0.07690395840555395,0.05902331809861766
2021-05-27,0.2982274692633614,0.0,0.11535942798140084,0.1673468214178432,0.0,0.12037160580768419,0.1608360854543393,0.07967988037160689,0.058178709703764146
2021-05-28,0.2944973010939716,0.0,0.11347530791840164,0.1643659427576692,0.0,0.11958924474379459,0.17426810906272175,0.07711326528009266,0.05669082914334859
2021-06-01,0.28886398105871597,0.0,0.1117931084031649,0.16066046785156873,0.0,0.11644955564912875,0.18679829303683254,0.07821541150422251,0.05721918249636657
2021-06-02,0.28762191623356137,0.0,0.1103172339855074,0.161160623064249,0.0,0.11646764547497362,0.18809238040628945,0.0782172973883361,0.058122903447083034
2021-06-03,0.2857844341671565,0.0,0.11055293089665749,0.15998395305790195,0.0,0.11704045721434632,0.1903907680007892,0.07755295726967174,0.05869449939347681
2021-06-04,0.287731864934644,0.0,0.11075120782097403,0.1597388959393922,0.0,0.11566927222424635,0.19078269065259995,0.0771334213699831,0.05819264705816041
2021-06-07,0.2909533303726194,0.0,0.11119107031735603,0.15947860014880874,0.0,0.11396787957878154,0.18880153284537657,0.07786780437073484,0.057739782366322864
2021-06-08,0.2945938764042828,0.0,0.11056883133834775,0.1591168442960644,0.0,0.11323275046914272,0.18760350058145533,0.07743907985189398,0.057445117058813
2021-06-09,0.29377743303349024,0.0,0.11100754181039682,0.1589328168747506,0.0,0.11352960474427737,0.18858895591908653,0.07643516184896719,0.05772848576903125
2021-06-10,0.2951161565517915,0.0,0.1113973742968259,0.1589522271949875,0.0,0.11323914366504881,0.1871446973451871,0.07616751602832408,0.05798288491783508
2021-06-11,0.26433088692422424,0.0,0.11620948788180208,0.166043899418378,0.0,0.11728141772841959,0.19603880718729955,0.07900660170363318,0.061088899156243374
2021-06-14,0.2947920407436591,0.0,0.1121161320141166,0.15924208362262116,0.0,0.11248907232994987,0.18672470972883798,0.07493565313331618,0.05970030842749908
2021-06-15,0.2928925161873857,0.0,0.11116255584625981,0.15821055826632197,0.0,0.11253315311834826,0.18779186386146132,0.07559446048104337,0.061814892239179554
