date,portfolio,benchmark,portfolio_marketvalue_ror,benchmark_marketvalue_ror,portfolio_weighted_return,benchmark_weighted_return,portfolio_weighted_return_cumsum,benchmark_weighted_return_cumsum,portfolio_std,benchmark_std,portfolio_return_stdAdj,benchmark_return_stdAdj,portfolio_return_stdAdj_cumsum,benchmark_return_stdAdj_cumsum,portfolio_beta,portfolio_return_betaAdj,portfolio_return_betaAdj_cumsum
2020-12-08,4309.790025558472,3702.25,0.007245036020241846,0.002787148065356293,0.006857349181176,0.002787148065356293,0.2253902071574497,0.09929654395977094,0.011281610086248122,0.007785885992907232,0.6078342655659463,0.3579744255047303,12.098265060760856,7.128713191709669,0.8950319952323745,0.007661568768159675,0.21346132002726745
2020-12-09,4263.059974594116,3672.820068359375,-0.01084276744046253,-0.007949201604598555,-0.010847492668726656,-0.007949201604598555,0.21454271448872306,0.09134734235517239,0.012056179136037997,0.00807426641232884,-0.8997454787563359,-0.9845106909601943,11.19851958200452,6.144202500749475,0.980907925086123,-0.011058624761110228,0.20240269526615723
2020-12-10,4308.500005722046,3668.10009765625,0.010659017559858652,-0.0012851080682624305,0.010715735908513017,-0.0012851080682624305,0.22525845039723608,0.09006223428690996,0.012073243312011902,0.007979881277979958,0.8875606687932583,-0.16104350722718336,12.086080250797778,5.9831589935222915,1.0057088837485972,0.010654908275814426,0.21305760354197165
2020-12-11,4353.460018310547,3663.4599609375,0.010435189167643077,-0.0012649972997506032,0.010521291860189148,-0.0012649972997506032,0.23577974225742523,0.08879723698715936,0.010816271744256735,0.007555449738020113,0.972728136733046,-0.16742845808171475,13.058808387530824,5.815730535440577,0.865439944925493,0.012157159976126293,0.22521476351809794
2020-12-14,4266.04997001648,3647.489990234375,-0.02007829357026869,-0.004359258971957769,-0.02007618547943108,-0.004359258971957769,0.21570355677799416,0.08443797801520159,0.012066747457288089,0.0071317513933651065,-1.6637611378288557,-0.6112466253399306,11.39504724970197,5.204483910100646,0.9432294140417931,-0.021284520160798903,0.20393024335729903
2020-12-15,4475.04004447937,3694.6201171875,0.04898912950662959,0.012921249154708825,0.005268008736944217,0.012921249154708825,0.22097156551493838,0.09735922716991041,0.012025851009734887,0.007237763030652831,0.43805704333770484,1.7852545185557636,11.833104293039675,6.98973842865641,0.9475823112149219,0.005559420722185026,0.20948966407948405
2020-12-16,4512.215000686645,3701.169921875,0.008307178447070074,0.0017727951669590514,0.008333993849571083,0.0017727951669590514,0.22930555936450947,0.09913202233686946,0.01165269507648485,0.0071114090822408035,0.7151988269554131,0.2492888746037999,12.548303119995088,7.23902730326021,1.0632370472062072,0.007838321540309124,0.21732798561979316
2020-12-17,4526.739975204468,3722.47998046875,0.0032190342250120185,0.005757654753379748,0.0030245310181309503,0.005757654753379748,0.2323300903826404,0.10488967709024921,0.01137978032272901,0.006492964077166785,0.26578114272469816,0.8867529043672316,12.814084262719787,8.125780207627441,1.0685599855313048,0.0028304737769373855,0.22015845939673054
2020-12-18,4504.190011367798,3709.409912109375,-0.004981501910908959,-0.0035111185091528663,-0.0048097760121775905,-0.0035111185091528663,0.22752031437046283,0.10137855858109635,0.011575041573268314,0.006597326195608715,-0.41552991250462595,-0.5322032600858697,12.39855435021516,7.593576947541571,1.09339704407367,-0.00439892904251671,0.21575953035421383
2020-12-21,4503.389954528809,3694.919921875,-0.00017762501958629162,-0.0039062790518439305,-0.00014813514726666965,-0.0039062790518439305,0.22737217922319616,0.09747227952925241,0.01116876324963385,0.006429565763654468,-0.013263343841720884,-0.6075494357528215,12.38529100637344,6.98602751178875,1.0355648444772372,-0.00014304767881672312,0.2156164826753971
2020-12-22,4501.959972686767,3687.260009765625,-0.00031753453653360353,-0.002073092860288006,2.4727009738385658e-05,-0.002073092860288006,0.22739690623293454,0.09539918666896441,0.010239181993697494,0.00642588391718274,0.002414939958446469,-0.3226159835761396,12.387705946331886,6.6634115282126105,0.9626871507201789,2.568540539871917e-05,0.2156421680807958
2020-12-23,4529.880040893555,3690.010009765625,0.006201758428812765,0.000745811250824957,0.006347381944981882,0.000745811250824957,0.23374428817791643,0.09614499791978937,0.009894607228183394,0.005425115878076858,0.641499131658532,0.13747379182052397,13.029205077990419,6.800885320033134,1.0378125270122123,0.006116116138292856,0.22175828421908866
2020-12-24,4519.2799967193605,3703.06005859375,-0.002340027567728553,0.0035365890047962534,-0.0020203824099665,0.0035365890047962534,0.23172390576794993,0.09968158692458562,0.009894330194487396,0.005429510284205565,-0.204195975902659,0.6513642703807347,12.82500910208776,7.452249590413869,1.0342340679246858,-0.001953505954431223,0.21980477826465744
2020-12-28,4509.580005569458,3735.360107421875,-0.0021463576403639717,0.008722529021144565,-0.002305444053349574,0.008722529021144565,0.22941846171460037,0.10840411594573018,0.009809249820009844,0.005692098335280654,-0.23502756027751576,1.532392539159198,12.589981541810245,8.984642129573068,0.8543277353066592,-0.002698547592537236,0.2171062306721202
2020-12-29,4394.859984664917,3727.0400390625,-0.025439180758043745,-0.00222738052560012,-0.0034577745716710723,-0.00222738052560012,0.2259606871429293,0.10617673542013006,0.0096909532749991,0.005585946199126333,-0.35680437966732365,-0.3987472213657361,12.23317716214292,8.585894908207331,0.8329524468713393,-0.0041512268613398675,0.21295500381078034
2020-12-30,4453.449991149902,3732.0400390625,0.0133314842086949,0.0013415471654707467,0.013310003562562293,0.0013415471654707467,0.2392706907054916,0.10751828258560081,0.009239589628974235,0.005086025180930735,1.4405405539682987,0.2637712393758235,13.67371771611122,8.849666147583156,0.6730759554837,0.019774890863538837,0.23272989467431918
2020-12-31,4467.5599631500245,3756.070068359375,0.00316832389005417,0.006438845522919845,0.003056051382000105,0.006438845522919845,0.2423267420874917,0.11395712810852066,0.009119277960534775,0.005230425352772286,0.33511988506389284,1.2310366917878026,14.008837601175113,10.080702839370957,0.6449290700127522,0.004738585255491239,0.2374684799298104
2021-01-04,4416.319986038208,3700.64990234375,-0.01146934289286794,-0.014754827521051062,-0.01153625034255952,-0.014754827521051062,0.23079049174493216,0.0992023005874696,0.009001775762751097,0.0063272389891347695,-1.281552734327815,-2.3319535655897106,12.727284866847299,7.748749273781247,0.7584608128879462,-0.015210080925122058,0.22225839900468836
2021-01-05,4478.870045242309,3726.860107421875,0.014163389292860762,0.007082595157549276,0.013986369920166102,0.007082595157549276,0.24477686166509827,0.10628489574501887,0.00891399035772782,0.00621651932518433,1.5690357919268867,1.1393184492898307,14.296320658774185,8.888067723071078,0.7431725983453011,0.018819813797369852,0.2410782128020582
2021-01-06,4526.270021438599,3748.139892578125,0.01058302110074405,0.005709842747752214,0.004878124720293045,0.005709842747752214,0.2496549863853913,0.11199473849277108,0.008810846462322866,0.006300359760306001,0.5536499519260707,0.906272493155993,14.849970610700256,9.794340216227072,0.7679668706167386,0.0063519989037750055,0.2474302117058332
2021-01-07,4580.020063400269,3803.7900390625,0.011875129346478275,0.014847403800101189,0.011875129346478186,0.014847403800101189,0.26153011573186946,0.12684214229287227,0.009038250429556659,0.007037213588579287,1.3138747857267197,2.109841290620634,16.163845396426975,11.904181506847706,0.7553439532404175,0.015721485947605734,0.26315169765343893
2021-01-08,4763.559996795654,3824.679931640625,0.040074045714796114,0.005491862685268911,0.011678827432212244,0.005491862685268911,0.27320894316408173,0.13233400497814118,0.008778126790202222,0.0067349776308216255,1.3304464279608792,0.8154240424105074,17.494291824387854,12.719605549258214,0.7172803299453269,0.016282096336173665,0.2794337939896126
2021-01-11,4731.990027999878,3799.610107421875,-0.00662738977088817,-0.006554750898592476,-0.006629494437765126,-0.006554750898592476,0.2665794487263166,0.1257792540795487,0.008825480346538761,0.006971226038684554,-0.751176613334721,-0.9402579778964296,16.743115211053134,11.779347571361784,0.7817508353744901,-0.008480316410009759,0.27095347757960286
2021-01-12,4752.469983291626,3801.18994140625,0.004327979385113867,0.0004157884466327033,0.004340502500950739,0.0004157884466327033,0.27091995122726736,0.1261950425261814,0.00861963753656229,0.006942584082908658,0.5035597474417505,0.05988958025820625,17.246674958494886,11.83923715161999,0.8135466094453906,0.005335284359318684,0.27628876193892155
2021-01-13,4731.459921188354,3809.840087890625,-0.004420872131152276,0.0022756417379066196,-0.004251696943759885,0.0022756417379066196,0.2666682542835075,0.12847068426408803,0.00710285440102262,0.0067860198385251225,-0.5985899053692773,0.3353426297087291,16.64808505312561,12.174579781328719,0.6872930168214215,-0.006186148905488731,0.2701026130334328
2021-01-14,5116.209974975586,3795.5400390625,0.08131740735333093,-0.0037534511943366766,0.02787502888173598,-0.0037534511943366766,0.2945432831652435,0.12471723306975135,0.009081663796661088,0.006413808674372766,3.069374676915958,-0.5852140880556813,19.71745973004157,11.589365693273038,0.5632253080377498,0.04949179037932662,0.3195944034127594
2021-01-15,5047.600033798218,3768.25,-0.013410305971207848,-0.007190027975370938,-0.014771580847012616,-0.007190027975370938,0.27977170231823084,0.11752720509438042,0.009891778028935228,0.006691154722967148,-1.4933190781074028,-1.0745571240030403,18.224140651934164,10.514808569269999,0.6887287743086905,-0.02144760230446237,0.29814680110829705
2021-01-19,5171.810032577515,3798.909912109375,0.02460773396219973,0.008136379515524483,0.02531266578241701,0.008136379515524483,0.3050843681006479,0.1256635846099049,0.011129296977256216,0.0068018996499852,2.2744173180162113,1.1961922307310409,20.498557969950376,11.71100080000104,0.8478007840730153,0.029856855829749982,0.32800365693804706
2021-01-20,5218.889949798584,3851.85009765625,0.009103179916607473,0.013935625421946263,0.009190483650070962,0.013935625421946263,0.31427485175071884,0.13959921003185116,0.011009652644973722,0.007289002143287487,0.8347659954800416,1.9118701226860957,21.333323965430417,13.622870922687136,0.7590446087033536,0.012107962489544202,0.34011161942759127
2021-01-21,5179.6100199127195,3853.070068359375,-0.0075264913159129865,0.0003167233075522802,-0.007580461924486024,0.0003167233075522802,0.3066943898262328,0.13991593333940344,0.011290878637943886,0.007171840080639296,-0.6713792759237784,0.04416207054132299,20.661944689506637,13.667032993228458,0.7783937528470802,-0.009738595533121203,0.3303730238944701
2021-01-22,5169.599983901978,3841.469970703125,-0.0019325848803787293,-0.0030106116552376383,-0.0017356588577480874,-0.0030106116552376383,0.30495873096848475,0.1369053216841658,0.01133001507430701,0.0072036971738461,-0.15319122228566384,-0.41792590423817794,20.508753467220973,13.24910708899028,0.7843526121771174,-0.0022128553290980207,0.32816016856537206
2021-01-25,5189.919990158081,3855.360107421875,0.003930672841105709,0.0036158389430824833,0.003934820802076629,0.0036158389430824833,0.3088935517705614,0.1405211606272483,0.011315174694967442,0.007204405211873772,0.3477472428089588,0.5018927776470878,20.856500710029934,13.750999866637368,0.7879670970948262,0.004993635922850091,0.3331538044882221
2021-01-26,5297.879988555908,3849.6201171875,0.020801861801830634,-0.0014888337468982327,0.02074898151755568,-0.0014888337468982327,0.32964253328811705,0.13903232688035005,0.011836687810769008,0.007243555948842777,1.7529381402353346,-0.20553906912751702,22.609438850265267,13.54546079750985,0.7296553060407095,0.028436689688648733,0.36159049417687084
2021-01-27,5217.509986419678,3750.77001953125,-0.015170219467001811,-0.025677883699462,-0.015282210728126175,-0.025677883699462,0.31436032255999086,0.11335444318088805,0.012584272087131225,0.00933691851968426,-1.2143897257080036,-2.7501454195329456,21.395049124557264,10.795315377976905,0.7918223371460581,-0.01930005003800145,0.3422904441388694
2021-01-28,5241.5199937438965,3787.3798828125,0.004601813391198473,0.009760625975629766,0.004689720188443057,0.009760625975629766,0.3190500427484339,0.12311506915651782,0.01245291347350813,0.009551994628706852,0.3765962237206414,1.0218416524540235,21.771645348277907,11.817157030430929,0.7451780510761675,0.0062934223326496,0.348583866471519
2021-01-29,5172.210015640259,3714.239990234375,-0.013223259319121827,-0.019311475173124593,-0.01842097916444561,-0.019311475173124593,0.3006290635839883,0.10380359398339323,0.01328560997227732,0.01055900753617938,-1.3865361999098356,-1.8289100663064934,20.385109148368073,9.988246964124436,0.8119180970069865,-0.02268822339636445,0.32589564307515456
2021-02-01,5150.86998802185,3773.860107421875,-0.00412590122092471,0.016051767614439383,0.022064815810523747,0.016051767614439383,0.322693879394512,0.11985536159783261,0.0139481304524364,0.01108225504880509,1.581919231811426,1.4484206999161344,21.9670283801795,11.43666766404057,0.8653651494710439,0.02549769403587712,0.35139333711103166
2021-02-02,5106.170005645752,3826.31005859375,-0.008678142232292019,0.013898223484416938,0.0012625152522779209,0.013898223484416938,0.32395639464678994,0.13375358508224955,0.013482766694078063,0.010884602205138823,0.09363918258946409,1.2768701347537836,22.060667562768963,12.713537798794354,0.768284690127265,0.0016432909161170288,0.3530366280271487
2021-02-03,5106.469984054565,3830.169921875,5.874822195139906e-05,0.0010087690809532646,0.025940459185626232,0.0010087690809532646,0.34989685383241614,0.1347623541632028,0.014165724890033834,0.010811817316750865,1.8312129726503728,0.09330245336187541,23.891880535419336,12.80684025215623,0.7509198709463863,0.034544909769045534,0.3875815377961942
2021-02-04,5800.600026702881,3871.739990234375,0.13593148394405574,0.010853322230420792,0.009250269669624969,0.010853322230420792,0.3591471235020411,0.1456156763936236,0.014193295475905244,0.010979010328300598,0.6517351580067059,0.9885519646924988,24.54361569342604,13.795392216848729,0.744884941023632,0.012418387270540213,0.39999992506673443
2021-02-05,5736.629969100952,3886.830078125,-0.011028179379278913,0.003897495164625342,0.005483729580638716,0.003897495164625342,0.3646308530826798,0.14951317155824895,0.014113327013450427,0.010552623399978698,0.38854974276529947,0.36933898016612715,24.93216543619134,14.164731197014856,0.764822393715517,0.007169938570965067,0.40716986363769947
2021-02-08,5938.540004272461,3915.590087890625,0.03519662872785112,0.007399348360373592,0.012194321890308052,0.007399348360373592,0.37682517497298784,0.15691251991862254,0.014126332991515573,0.010602588464446092,0.8632333598275004,0.697881313151595,25.79539879601884,14.86261251016645,0.7649462838441481,0.01594140941377859,0.42311127305147805
2021-02-09,6010.679949188232,3911.22998046875,0.012147757675096793,-0.0011135249921484514,-0.002045630789058202,-0.0011135249921484514,0.3747795441839296,0.1557989949264741,0.013960847400466719,0.010461216260060646,-0.1465262623664102,-0.10644316726342068,25.64887253365243,14.756169342903029,0.7490913162778168,-0.0027308163165244,0.42038045673495367
2021-02-10,5846.639987945557,3909.8798828125,-0.02729141505277277,-0.00034518493235935477,-0.009998826731687331,-0.00034518493235935477,0.3647807174522423,0.15545380999411473,0.014380555910723876,0.01046675340027013,-0.6953018223885907,-0.03297917884933126,24.95357071126384,14.723190164053698,0.7611459718179077,-0.013136542925933522,0.40724391380902014
2021-02-11,5906.130075454712,3916.3798828125,0.01017508990322824,0.0016624551635393559,0.010175089903228221,0.0016624551635393559,0.3749558073554705,0.1571162651576541,0.014269668549365306,0.010465145479918654,0.7130572001744774,0.15885638348070802,25.66662791143832,14.882046547534406,0.7656115309632042,0.013290147146069098,0.4205340609550892
2021-02-12,5887.200002670288,3934.830078125,-0.0032051567680663196,0.0047110331133788375,-0.00320515676806633,0.0047110331133788375,0.3717506505874042,0.16182729827103293,0.013358147509290002,0.010415429303133284,-0.2399402137038302,0.45231290773214816,25.42668769773449,15.334359455266554,0.8221182155714187,-0.0038986567957730563,0.41663540415931616
