target_shift1,date,close,close_mv10,close_mv20,close_mv5,dayofmonth_freq_cos,dayofmonth_freq_sin,fast_d,fast_k,fore,fore_mv10,fore_mv20,fore_mv5,inst,inst_mv10,inst_mv20,inst_mv5,kospi,kospi_mv10,kospi_mv20,kospi_mv5,mfi,mfi_signal,obv,obv_ema,trading_amount,trading_amount_mv10,trading_amount_mv20,trading_amount_mv5,volume,volume_mv10,volume_mv20,volume_mv5,weekday,weeknum
308000.0,2021-01-18,300500.0,303550.0,295100.0,308500.0,0.7266603220341602,-0.6869969260347608,58.63988918362258,39.285714285714285,52062.0,80124.6,108643.35,49176.4,-52385.0,-70559.5,-28301.25,-51380.2,3014.0,3081.5,2955.8,3104.8,49.56501758474738,sell,-2682087.0,-1448090.2509101203,259923184500.0,500984760500.0,361954570775.0,432830285300.0,864969.0,1637277.9,1204959.0,1397593.4,0,3
308000.0,2021-01-19,308000.0,305100.0,296300.0,309300.0,0.8613126282323873,-0.5080753452465661,58.14083403516418,57.14285714285714,-25751.0,77175.4,101572.2,52057.8,133991.0,-46673.6,-26454.6,10403.2,3093.0,3091.7,2973.75,3098.2,44.46866749549241,sell,-1801849.0,-1473989.27161926,271113304000.0,501400873650.0,364858886975.0,391396366900.0,880238.0,1634036.0,1211466.15,1258981.2,1,3
322500.0,2021-01-20,308000.0,306900.0,297500.0,308100.0,0.9527751227228116,-0.30367674510988035,57.808155308883556,57.14285714285714,-4409.0,73167.4,103939.95,235.6,-58581.0,-43353.0,-29834.15,-26460.8,3115.0,3106.4,2991.5,3091.6,43.75518898531765,sell,-1801849.0,-1497836.1388320082,272725376000.0,488773587250.0,371281285975.0,326979150900.0,885472.0,1584997.6,1230338.8,1057214.8,2,3
343500.0,2021-01-21,322500.0,310200.0,299525.0,309000.0,0.9964614941175759,-0.08405052492976078,68.99188800265584,91.35802469135803,452472.0,132757.7,129326.95,87146.0,77349.0,-25782.8,-26597.75,-11189.2,3161.0,3119.3,3009.2,3093.8,43.05473674294511,sell,139597.0,-1379455.857426198,626116335000.0,517926721450.0,396198463225.0,353712411900.0,1941446.0,1663568.8,1304756.35,1135787.0,3,3
349000.0,2021-01-22,343500.0,313350.0,302600.0,316500.0,0.9901811253364234,0.1397903395356561,75.91603465158504,89.76377952755905,618096.0,136384.6,162995.15,218494.0,236046.0,-17740.8,-15426.5,67284.0,3141.0,3118.2,3025.9,3104.8,50.74551130866032,buy,3443547.0,-1032722.783855307,1134906825000.0,532345048750.0,446555164975.0,512957004900.0,3303950.0,1676424.2,1447299.1,1575215.0,4,4
342000.0,2021-01-25,349000.0,317350.0,306000.0,326200.0,0.6869969260353017,0.7266603220336488,81.93911658166697,93.98496240601504,34667.0,132095.7,163557.75,215015.0,70658.0,20256.2,-15232.7,91892.6,3209.0,3124.3,3045.9,3143.8,60.53789687138053,buy,5037395.0,-598600.9342762969,556252952000.0,502526621850.0,466811048175.0,572222958400.0,1593848.0,1559292.1,1500099.1,1720990.8,0,4
341500.0,2021-01-26,342000.0,321150.0,308950.0,333000.0,0.5080753452464238,0.8613126282324712,82.44563253673168,83.45864661654136,-63585.0,129753.0,158127.85,207448.2,-111874.0,26561.4,-12341.7,42719.6,3140.0,3125.7,3061.85,3153.2,53.64390651833697,buy,3790111.0,-286244.93734710285,426571128000.0,497355445050.0,480978431075.0,603314523200.0,1247284.0,1526690.6,1537158.8,1794400.0,1,4
355000.0,2021-01-27,341500.0,323900.0,311400.0,339700.0,0.30367674510972303,0.9527751227228618,82.21243044890845,81.74603174603175,-107522.0,93530.6,131035.2,186825.6,53646.0,19352.1,-14086.9,65165.0,3123.0,3123.2,3074.35,3154.8,52.947986868395766,buy,2640865.0,-78849.44894456062,392467509000.0,477121050350.0,483193274150.0,627262949800.0,1149246.0,1452184.8,1535104.75,1847154.8,2,4
343000.0,2021-01-28,355000.0,327600.0,314525.0,346200.0,0.08405052492959622,0.9964614941175898,83.15296307272006,85.03401360544217,177684.0,109507.0,118202.85,131868.0,239661.0,43219.1,-6531.35,97627.4,3069.0,3115.1,3084.15,3136.4,43.01778458382175,sell,4926561.0,274321.94294582994,811422080000.0,509018255350.0,506355845775.0,664324098800.0,2285696.0,1525895.9,1589873.2,1916004.8,3,4
348000.0,2021-01-29,343000.0,331300.0,317050.0,346100.0,-0.13979033953491904,0.9901811253365276,78.33778630514279,68.70748299319727,-251899.0,88181.5,83891.35,-42131.0,125854.0,71436.5,-4666.15,75589.0,2976.0,3104.1,3089.3,3103.4,55.500170148103344,buy,3318667.0,488292.00987171056,551507642000.0,530300633550.0,516522695500.0,547644262200.0,1607894.0,1576004.3,1610751.55,1576793.6,4,5
362500.0,2021-02-01,348000.0,336050.0,319800.0,345900.0,-0.7266603220337622,0.6869969260351817,76.53596363615044,72.93233082706767,9668.0,83942.1,82033.35,-47130.8,26931.0,79368.1,4404.3,66843.6,3057.0,3108.4,3094.95,3073.0,54.7924609203195,buy,4307297.0,755741.0429760454,344043240000.0,538712639100.0,519848699800.0,505202319800.0,988630.0,1588370.4,1612824.15,1455750.0,0,1
370500.0,2021-02-02,362500.0,341500.0,323300.0,350000.0,-0.8613126282325552,0.5080753452462816,79.5954090563581,85.71428571428571,-48035.0,81713.7,79444.55,-44020.8,205475.0,86516.5,19921.45,130313.4,3097.0,3108.8,3100.25,3064.4,47.76412809205486,sell,6258359.0,1139803.1630343217,707259975000.0,582327306200.0,541864089925.0,561340089200.0,1951062.0,1695452.8,1664744.4,1596505.6,1,1
358000.0,2021-02-03,370500.0,347750.0,327325.0,355800.0,-0.9527751227229119,0.30367674510956566,85.26315836142075,96.5986394557823,128619.0,95016.5,84091.95,3207.4,-76704.0,84704.2,20675.6,104243.4,3130.0,3110.3,3108.35,3065.8,56.822269546595955,buy,7456039.0,1579277.390288625,443740440000.0,599428812600.0,544101199925.0,571594675400.0,1197680.0,1726673.6,1655835.6,1606192.4,2,1
362500.0,2021-02-04,358000.0,351300.0,330750.0,356400.0,-0.9964614941176037,0.08405052492943167,83.3727165208958,79.59183673469387,-121772.0,37592.1,85174.9,-56683.8,-202970.0,56672.3,15444.75,15717.2,3088.0,3103.0,3111.15,3069.6,56.02356110856279,buy,6295923.0,1906501.7025732782,415321528000.0,578349331900.0,548138026675.0,492374565000.0,1160116.0,1648540.6,1656054.7,1381076.4,3,1
357500.0,2021-02-05,362500.0,353200.0,333275.0,360300.0,-0.9901811253365045,-0.13979033953508258,84.15323994271473,85.71428571428571,104505.0,-13767.0,61308.8,14597.0,-85009.0,24566.8,3413.0,-26455.4,3121.0,3101.0,3109.6,3098.6,54.760354505438414,buy,7278248.0,2278167.4523653253,356092812500.0,500467930650.0,516406489700.0,453291599100.0,982325.0,1416378.1,1546401.15,1255962.6,4,1
358500.0,2021-02-08,357500.0,354050.0,335700.0,362200.0,-0.6869969260350617,-0.7266603220338756,82.1584973811289,78.16901408450704,7470.0,-16486.7,57804.5,14157.4,-57064.0,11794.6,16025.4,-43254.4,3091.0,3089.2,3106.75,3105.4,50.24527788503424,buy,6565764.0,2574075.5873946105,254713030000.0,470313938450.0,486420280150.0,435425557100.0,712484.0,1328241.7,1443766.9,1200733.4,0,2
366500.0,2021-02-09,358500.0,355700.0,338425.0,361400.0,-0.5080753452469228,-0.8613126282321769,79.62613224171189,74.56140350877193,125337.0,2405.5,66079.25,48831.8,-80680.0,14914.0,20737.7,-100485.4,3085.0,3083.7,3104.7,3103.0,46.475587989453295,sell,7233419.0,2894886.4574025823,239354317500.0,451592257400.0,474473851225.0,341844425600.0,667655.0,1270278.8,1398484.7,944052.0,1,2
366500.0,2021-02-10,366500.0,358200.0,341050.0,360600.0,-0.30367674510940834,-0.952775122722962,81.80749271237633,86.17021276595744,296865.0,42844.2,68187.4,82481.0,-174683.0,-7918.9,5716.6,-120081.2,3101.0,3081.5,3102.35,3097.2,39.757130353168506,sell,8380836.0,3271787.7134767175,420528330500.0,454398339550.0,465759694950.0,337202003700.0,1147417.0,1270095.9,1361140.35,933999.4,2,2
366500.0,2021-02-11,366500.0,359350.0,343475.0,362300.0,-0.08405052492926711,-0.9964614941176175,82.16990745506195,82.89473684210526,296865.0,54762.3,82134.65,166208.4,-174683.0,-49353.3,-3067.1,-114423.8,3101.0,3084.7,3099.9,3099.8,32.59426990037842,sell,8380836.0,3622081.399276327,420528330500.0,415308964600.0,462163609975.0,338243364200.0,1147417.0,1156268.0,1341081.95,931459.6,3,2
385500.0,2021-02-12,366500.0,361700.0,346500.0,363100.0,0.13979033953524608,-0.9901811253364814,82.41151726531015,82.89473684210526,296865.0,109638.7,98910.1,204680.4,-174683.0,-79407.0,-3985.25,-132358.6,3101.0,3097.2,3100.65,3095.8,40.58343765725989,sell,8380836.0,3947740.0760068567,420528330500.0,402211033450.0,466255833500.0,351130467800.0,1147417.0,1110220.3,1343112.3,964478.0,4,2
394000.0,2021-02-15,385500.0,365450.0,350750.0,368700.0,0.7266603220339891,-0.6869969260349418,86.70261724757046,95.28481669465462,57839.0,114455.8,99198.95,214754.2,-23404.0,-84440.5,-2536.2,-125626.6,3147.0,3106.2,3107.3,3107.0,47.89612193683223,sell,9553311.0,4330672.822512823,451989112500.0,413005620700.0,475859129900.0,390585684300.0,1172475.0,1128604.8,1358487.6,1056476.2,0,3
392000.0,2021-02-16,394000.0,368600.0,355050.0,375800.0,0.8613126282322608,-0.5080753452467806,85.89698290536367,84.28571428571429,-160803.0,103179.0,92446.35,157526.2,-77842.0,-112772.2,-13127.85,-125059.0,3163.0,3112.8,3110.8,3122.6,55.1655302770941,buy,11120419.0,4793737.694215883,617440552000.0,404023678400.0,493175492300.0,466202931200.0,1567108.0,1090209.4,1392831.1,1236366.8,1,3
388000.0,2021-02-17,392000.0,370750.0,359250.0,380900.0,0.9527751227230122,-0.303676745109251,83.87964231430756,79.84496124031007,-81574.0,82159.7,88588.1,81838.4,-174550.0,-122556.8,-18926.3,-125032.4,3134.0,3113.2,3111.75,3129.2,53.709526507210185,buy,9958824.0,5145460.237342569,455345240000.0,405184158400.0,502306485500.0,473166313100.0,1161595.0,1086600.9,1406637.25,1239202.4,2,3
398000.0,2021-02-18,388000.0,373750.0,362525.0,385200.0,0.9964614941176314,-0.08405052492910256,80.3292103194855,73.22834645669292,-63921.0,87944.8,62768.45,9681.2,-109561.0,-113215.9,-28271.8,-112008.0,3087.0,3113.1,3108.05,3126.4,54.73245261287031,buy,8938602.0,5403389.916707682,395846136000.0,403236619200.0,490792975550.0,468229874200.0,1020222.0,1072611.5,1360576.05,1213763.4,3,3
386500.0,2021-02-19,398000.0,377300.0,365250.0,391500.0,0.9901811253364583,0.1397903395354096,82.39896074224397,86.53846153846155,137159.0,91210.2,38721.6,-22260.0,-50343.0,-109749.3,-42591.25,-87140.0,3108.0,3111.8,3106.4,3127.8,54.18480201205718,buy,9985645.0,5714563.904199909,416723114000.0,409299649350.0,454883790000.0,467468830900.0,1047043.0,1079083.3,1247730.7,1193688.6,4,3
390500.0,2021-02-22,386500.0,380200.0,367125.0,391700.0,0.6869969260348218,0.7266603220341026,75.72471966742263,62.37623762376238,-103343.0,80128.9,31821.1,-54496.4,-204579.0,-124500.8,-56353.1,-123375.0,3080.0,3110.7,3099.95,3114.4,51.63366285431082,buy,8696250.0,5916794.548045504,498351167500.0,433663463100.0,451988700775.0,476741241900.0,1289395.0,1136774.4,1232508.05,1217072.6,0,4
374000.0,2021-02-23,390500.0,383400.0,369550.0,391000.0,0.5080753452466382,0.8613126282323448,73.91548967288756,70.29702970297029,125765.0,80171.7,41288.6,2817.2,-60343.0,-122467.1,-53776.55,-119875.2,3070.0,3109.2,3096.45,3095.8,60.41999039235272,buy,9713827.0,6174027.682066401,397363818500.0,449464413200.0,450528335300.0,432725895200.0,1017577.0,1171766.6,1221022.7,1107166.4,1,4
383000.0,2021-02-24,374000.0,384150.0,371175.0,387400.0,0.3036767451099602,0.9527751227227862,61.818247212212235,37.62376237623762,-20065.0,48478.7,45661.45,15119.0,-57592.0,-110758.0,-59338.45,-96483.6,2995.0,3098.6,3090.05,3068.0,60.690762165055595,buy,8635342.0,6340591.725116401,403353390000.0,447746919150.0,451072629350.0,422327525200.0,1078485.0,1164873.4,1217484.65,1090544.4,2,4
375000.0,2021-02-25,383000.0,385800.0,372575.0,386400.0,0.08405052492893801,0.9964614941176453,59.69401298962848,55.44554455445545,63569.0,25149.1,39955.7,40617.0,-59971.0,-99286.8,-74320.05,-86565.6,3100.0,3098.5,3091.6,3070.6,67.68764635373641,buy,9392818.0,6546936.825955522,290113308000.0,434705416900.0,425007190750.0,401180959600.0,757476.0,1125879.3,1141073.65,1037995.2,3,4
375000.0,2021-02-26,375000.0,386650.0,374175.0,381800.0,-0.13979033953557313,0.9901811253364352,52.997328784763795,39.603960396039604,-104084.0,-14945.8,47346.45,-7631.6,-114098.0,-93228.3,-86317.65,-99316.6,3013.0,3089.7,3093.45,3051.6,67.2876966119835,buy,8222610.0,6660114.176743577,438828000000.0,436535383850.0,419373208650.0,405601936800.0,1170208.0,1128158.4,1119189.35,1062628.2,4,4
377500.0,2021-03-01,375000.0,385600.0,375525.0,379500.0,-0.7266603220335912,0.6869969260353627,46.80108656903608,34.40860215053764,-104084.0,-31138.1,41658.85,-7779.8,-114098.0,-102297.7,-93369.1,-81220.4,3013.0,3076.3,3091.25,3038.2,72.69220226674085,buy,8222610.0,6765555.133046736,438828000000.0,435219272600.0,424112446650.0,393697303300.0,1170208.0,1127931.7,1128268.25,1038790.8,0,1
399500.0,2021-03-02,377500.0,383950.0,376275.0,376900.0,-0.8613126282324286,0.508075345246496,44.46237312379032,39.784946236559136,-67150.0,-21772.8,40703.1,-46362.8,42215.0,-90292.0,-101532.1,-60708.8,3044.0,3064.4,3088.6,3033.0,72.78518615133932,buy,9462932.0,6947432.215472759,468221555000.0,420297372900.0,412160525650.0,407868850600.0,1240322.0,1095253.1,1092731.25,1083339.8,1,1
391500.0,2021-03-03,399500.0,384700.0,377725.0,382000.0,-0.9527751227228364,0.30367674510980286,58.67384015144562,87.09677419354838,299981.0,16382.7,49271.2,17646.4,151019.0,-57735.1,-90145.95,-18986.6,3083.0,3059.3,3086.25,3050.6,73.04355836688065,buy,10750483.0,7203667.080649988,514376624500.0,426200511350.0,415692334875.0,430073497500.0,1287551.0,1107848.7,1097224.8,1125153.0,2,1
377500.0,2021-03-04,391500.0,385050.0,379400.0,383700.0,-0.9964614941176592,0.08405052492877345,59.836614155257955,62.16216216216216,-112893.0,11485.5,49715.15,-17646.0,-83793.0,-55158.3,-84187.1,-23751.0,3043.0,3054.9,3084.0,3039.2,73.44639384678908,buy,9165349.0,7335743.923151538,620579961000.0,448673893850.0,425955256525.0,496166828100.0,1585134.0,1164339.9,1118475.7,1290684.6,3,1
368500.0,2021-03-05,377500.0,383000.0,380150.0,384200.0,-0.9901811253364121,-0.13979033953573664,47.99918420998357,24.324324324324326,-176923.0,-19922.7,35643.75,-32213.8,-310242.0,-81148.2,-95448.75,-62979.8,3026.0,3046.7,3079.25,3041.8,74.22228684244274,buy,7570963.0,7351570.367376612,601880715000.0,467189653950.0,438244651650.0,528777371100.0,1594386.0,1219074.2,1149078.75,1375520.2,4,1
361500.0,2021-03-08,368500.0,381200.0,380700.0,382900.0,-0.6869969260352426,-0.7266603220337047,33.708857848079035,5.128205128205128,-30648.0,-12653.2,33737.85,-17526.6,-121789.0,-72869.2,-98685.0,-64518.0,2996.0,3038.3,3074.5,3038.4,63.998766565487934,buy,6539215.0,7296945.6869000485,380199138000.0,455374451000.0,444518957050.0,517051598700.0,1031748.0,1193309.5,1165041.95,1347828.2,0,2
372000.0,2021-03-09,361500.0,378300.0,380850.0,379700.0,-0.5080753452463538,-0.8613126282325125,29.37947880536133,20.72072072072072,-22584.0,-27488.1,26341.8,-8613.4,-28486.0,-69683.5,-96075.3,-78658.2,2976.0,3028.9,3069.05,3024.8,64.7528287199888,buy,5225315.0,7157724.526715164,474974850000.0,463135554150.0,456299983675.0,518402257700.0,1313900.0,1222941.8,1197354.2,1362543.8,1,2
373500.0,2021-03-10,372000.0,378100.0,381125.0,374200.0,-0.30367674510964554,-0.9527751227228864,32.79953241692695,39.63963963963964,66258.0,-18855.8,14811.45,-55358.0,96566.0,-54267.7,-82512.85,-89548.8,2958.0,3025.2,3061.9,2999.8,71.90824402019453,buy,6172232.0,7091531.36914012,352253124000.0,458025527550.0,452886223350.0,485977557600.0,946917.0,1209785.0,1187329.2,1294417.0,2,2
380500.0,2021-03-11,373500.0,377150.0,381475.0,370600.0,-0.08405052492951517,-0.9964614941175965,35.9804690588186,42.34234234234234,-78973.0,-33110.0,-3980.45,-48574.0,-105834.0,-58854.0,-79070.4,-93957.0,3014.0,3016.6,3057.55,2994.0,65.63391770497482,buy,7196973.0,7098610.083436822,382740763500.0,467288273100.0,450996845000.0,438409718100.0,1024741.0,1236511.5,1181195.4,1182338.4,3,2
383000.0,2021-03-12,380500.0,377700.0,382175.0,371200.0,0.13979033953499959,-0.9901811253365161,43.921619895565534,59.80392156862745,-6979.0,-23399.5,-19172.65,-14585.2,50920.0,-42352.2,-67790.25,-21724.6,3054.0,3020.7,3055.2,2999.6,64.89434781344411,buy,8166249.0,7170251.434874296,368809518000.0,460286424900.0,448410904375.0,391795478700.0,969276.0,1216418.3,1172288.35,1057316.4,4,2
385500.0,2021-03-15,383000.0,378500.0,382050.0,374100.0,0.7266603220338181,-0.6869969260351226,50.84970738144116,64.70588235294117,7762.0,-12214.9,-21676.5,-6903.2,-45287.0,-35471.1,-68884.4,-6424.2,3046.0,3024.0,3050.15,3009.6,65.13693906143254,buy,8775745.0,7277937.289521258,233436968000.0,439747321700.0,437483297150.0,362443044700.0,609496.0,1160347.1,1144139.4,972866.0,0,3
383500.0,2021-03-16,385500.0,379300.0,381625.0,378900.0,0.8613126282321344,-0.5080753452469949,57.10241930009613,69.6078431372549,46928.0,-807.1,-11289.95,6999.2,-20455.0,-41738.1,-66015.05,-4818.0,3067.0,3026.3,3045.35,3027.8,59.849179359875116,buy,9349827.0,7416849.407477874,221308611000.0,415056027300.0,417676700100.0,311709796900.0,574082.0,1093723.1,1094488.1,824902.4,1,3
403500.0,2021-03-17,383500.0,377700.0,381200.0,381200.0,0.9527751227229366,-0.30367674510948817,59.9637043700141,65.68627450980392,37808.0,-27024.4,-5320.85,1309.2,-87980.0,-65638.0,-61686.55,-41727.2,3048.0,3022.8,3041.05,3045.8,60.573139755684124,buy,8149472.0,7465950.262346831,460336142500.0,409651979100.0,417926245225.0,333326400600.0,1200355.0,1085003.5,1096426.1,875590.0,2,3
402000.0,2021-03-18,403500.0,378900.0,381975.0,387200.0,0.9964614941176104,-0.08405052492935061,69.69802513559982,89.16666666666667,324185.0,16683.4,14084.45,81940.8,223690.0,-34889.7,-45024.0,24177.6,3066.0,3025.1,3040.0,3056.2,60.749188461064485,buy,9967881.0,7633571.991211781,733728031500.0,420966786150.0,434820340000.0,403523854200.0,1818409.0,1108331.0,1136335.45,1034323.6,3,3
396500.0,2021-03-19,402000.0,381350.0,382175.0,391500.0,0.990181125336493,0.13979033953516312,75.35423897930228,86.66666666666667,-29566.0,31419.1,5748.2,77423.4,-43680.0,-8233.5,-44690.85,5257.6,3040.0,3026.5,3036.6,3053.4,62.704091862701446,buy,8709682.0,7705644.275523569,505795998000.0,411358314450.0,439273984200.0,430921150200.0,1258199.0,1074712.3,1146893.25,1092108.2,4,3
386000.0,2021-03-22,396500.0,384150.0,382675.0,394200.0,0.6869969260350026,0.7266603220339315,76.06949265286931,77.5,-269761.0,7507.8,-2572.7,21918.8,62180.0,10163.4,-31352.9,26751.0,3035.0,3030.4,3034.35,3051.2,54.275694134135236,buy,7798324.0,7711849.572022713,361353447000.0,409473745350.0,432424098175.0,456504446000.0,911358.0,1062673.3,1127991.4,1152480.6,0,4
387000.0,2021-03-23,386000.0,386600.0,382450.0,394300.0,0.5080753452468527,0.8613126282322183,70.7129951019072,60.0,-281838.0,-18417.6,-22952.85,-43834.4,-89628.0,4049.2,-32817.15,12916.4,3005.0,3033.3,3031.1,3038.8,46.778257494177666,sell,6631214.0,7639517.2831165865,450504460000.0,407026706350.0,435081130250.0,502343615800.0,1167110.0,1047994.3,1135468.05,1271086.2,1,4
380000.0,2021-03-24,387000.0,388100.0,383100.0,395000.0,0.30367674510933085,0.9527751227229868,67.69755229015823,61.66666666666667,-104214.0,-35464.8,-27160.3,-72238.8,-41081.0,-9715.5,-31991.6,22296.2,2996.0,3037.1,3031.15,3028.4,45.149349390679085,sell,7394968.0,7623152.779207069,295572798000.0,401358673750.0,429692100650.0,469390946900.0,763754.0,1029678.0,1119731.5,1183766.0,2,4
383000.0,2021-03-25,380000.0,388750.0,382950.0,390300.0,0.08405052492918606,0.9964614941176243,61.79836819343604,50.0,-140221.0,-41589.6,-37349.8,-165120.0,-90175.0,-8149.6,-33501.8,-40476.8,3008.0,3036.5,3026.55,3016.8,47.830555283197825,sell,6722383.0,7562891.055021394,255582300000.0,388642827400.0,427965550250.0,373761800600.0,672585.0,994462.4,1115486.95,954601.2,3,4
372000.0,2021-03-26,383000.0,389000.0,383350.0,386500.0,-0.13979033953532663,0.99018112533647,59.532245462289985,55.00000000000001,33803.0,-37511.4,-30455.45,-152446.2,-96932.0,-22934.8,-32643.5,-51127.2,3041.0,3035.2,3027.95,3017.0,49.045542283965915,sell,7414169.0,7552943.835746838,264954038000.0,378257279400.0,419271852150.0,325593408600.0,691786.0,966713.4,1091565.85,841318.6,4,4
376500.0,2021-03-29,372000.0,387900.0,383200.0,381600.0,-0.7266603220340451,0.6869969260348826,44.233618186978,13.636363636363635,-141758.0,-52463.4,-32339.15,-126845.6,-223836.0,-40789.7,-38130.4,-108330.4,3036.0,3034.2,3029.1,3017.2,46.8482957190047,sell,6536155.0,7484951.112822918,326621208000.0,387575703400.0,413661512550.0,318646960800.0,878014.0,993565.2,1076956.15,834649.8,0,5
377000.0,2021-03-30,376500.0,387000.0,383150.0,379700.0,-0.8613126282323021,0.5080753452467104,37.44362424586317,23.863636363636363,-31871.0,-60343.3,-30575.2,-76852.2,15457.0,-37198.5,-39468.3,-87313.4,3070.0,3034.5,3030.4,3030.2,53.85396892903058,buy,7160152.0,7463236.195574386,234934870500.0,388938329350.0,401997178325.0,275533042900.0,623997.0,998556.7,1046139.9,726027.2,1,5
378500.0,2021-03-31,377000.0,386350.0,382025.0,377700.0,-0.9527751227227608,0.30367674511004006,29.34838107618873,13.157894736842104,-1091.0,-64233.2,-45628.8,-56227.6,-72199.0,-35620.4,-50629.2,-93537.0,3061.0,3035.8,3029.3,3043.2,47.437180551025136,sell,7728255.0,7480951.05125697,214174831000.0,364322198200.0,386987088650.0,259253449500.0,568103.0,935331.5,1010167.5,686897.0,2,5
