target_shift1,date,close,close_mv10,close_mv20,close_mv5,dayofmonth_freq_cos,dayofmonth_freq_sin,fast_d,fast_k,fore,fore_mv10,fore_mv20,fore_mv5,inst,inst_mv10,inst_mv20,inst_mv5,kospi,kospi_mv10,kospi_mv20,kospi_mv5,mfi,mfi_signal,obv,obv_ema,trading_amount,trading_amount_mv10,trading_amount_mv20,trading_amount_mv5,volume,volume_mv10,volume_mv20,volume_mv5,weekday,weeknum
11000.0,2021-02-09,10700.0,10380.0,10136.0,10700.0,-0.5080753452469228,-0.8613126282321769,77.30961309095346,75.67567567567568,-47550.0,-21879.2,73938.05,-60644.8,72550.0,-7097.5,-2495.35,-2160.2,3085.0,3083.7,3104.7,3103.0,53.337269771453876,buy,58449824.0,40612231.60189313,12716168900.0,17673175788.0,31648245507.0,19864593830.0,1188427.0,1691109.1,3203041.85,1840604.6,1,2
11000.0,2021-02-10,11000.0,10435.0,10258.0,10840.0,-0.30367674510940834,-0.952775122722962,82.17037335066044,91.8918918918919,-38803.0,-35145.1,52196.2,-50239.2,92671.0,8154.0,3799.3,35611.8,3101.0,3081.5,3102.35,3097.2,61.588938286796115,buy,59513321.0,41910793.36955079,11698467000.0,17379617028.0,30280652117.0,19692764070.0,1063497.0,1657420.0,3028118.95,1809466.8,2,2
11000.0,2021-02-11,11000.0,10543.0,10347.5,10850.0,-0.08405052492926711,-0.9964614941176175,85.41087982413497,91.8918918918919,-38803.0,-28720.0,41871.05,-58283.4,92671.0,23747.4,9655.0,35769.4,3101.0,3084.7,3099.9,3099.8,62.78891782478623,buy,59513321.0,43117682.39021721,11698467000.0,16912132016.0,24881506446.5,13346943750.0,1063497.0,1598716.1,2431557.75,1228968.6,3,2
11750.0,2021-02-12,11000.0,10695.0,10427.5,10840.0,0.13979033953524608,-0.9901811253364814,87.57121731030463,91.8918918918919,-38803.0,-42293.6,1325.9,-49399.4,92671.0,36365.7,16631.35,58123.8,3101.0,3097.2,3100.65,3095.8,61.22534801677545,buy,59513321.0,44239694.85394078,11698467000.0,16557858260.0,22638949746.5,12019303480.0,1063497.0,1544293.6,2183936.85,1109782.6,4,2
11700.0,2021-02-15,11750.0,10850.0,10535.0,11090.0,0.7266603220339891,-0.6869969260349418,89.19842166850091,92.45283018867924,151328.0,-31327.7,1224.45,-2526.2,58224.0,31844.3,21998.7,81757.4,3147.0,3106.2,3107.3,3107.0,67.04205741506786,buy,62089921.0,45459095.37826664,30275050000.0,17619557040.0,22557164486.5,15617323980.0,2576600.0,1609227.5,2146565.0,1391103.6,0,3
11600.0,2021-02-16,11700.0,10995.0,10607.5,11290.0,0.8613126282322608,-0.5080753452467806,89.654293703166,90.56603773584906,46913.0,-22139.2,7225.45,16366.4,-50418.0,27501.8,9828.85,57163.8,3163.0,3112.8,3110.8,3122.6,69.30059544817892,buy,60825923.0,46507122.48784182,14788776600.0,17948219675.0,17853112754.0,16031845520.0,1263998.0,1623411.2,1678692.65,1406217.8,1,3
11500.0,2021-02-17,11600.0,11125.0,10672.5,11410.0,0.9527751227230122,-0.303676745109251,88.70034672846536,86.79245283018868,63671.0,-6689.0,5601.05,36861.2,-7107.0,36410.0,4338.8,37208.2,3134.0,3113.2,3111.75,3129.2,62.445693826992695,buy,60030598.0,47428019.23911608,9225770000.0,17615035095.0,16938222374.0,15537306120.0,795325.0,1581025.1,1584849.3,1352583.4,2,3
11200.0,2021-02-18,11500.0,11180.0,10720.0,11510.0,0.9964614941176314,-0.08405052492910256,86.80652043793184,83.01886792452831,65236.0,-307.2,4566.75,57669.0,-24919.0,24729.8,3118.9,13690.2,3087.0,3113.1,3108.05,3126.4,64.27034747473931,buy,59158813.0,48225700.966498524,10025527500.0,14274830985.0,16254397204.0,15202718220.0,871785.0,1271604.8,1516106.65,1314241.0,3,3
10900.0,2021-02-19,11200.0,11195.0,10765.0,11550.0,0.9901811253364583,0.1397903395354096,78.5139915628321,61.92893401015228,142794.0,22294.5,7853.1,93988.4,-29885.0,23651.4,4883.35,-10821.0,3108.0,3111.8,3106.4,3127.8,62.70789416116675,buy,57843227.0,48878812.56139138,14734563200.0,13914620470.0,16207291759.0,15809937460.0,1315586.0,1237220.7,1505785.6,1364658.8,4,3
10650.0,2021-02-22,10900.0,11235.0,10780.0,11380.0,0.6869969260348218,0.7266603220341026,67.90949685716173,46.7005076142132,11801.0,31778.4,2238.15,66083.0,-17912.0,27854.6,4831.65,-26048.2,3080.0,3110.7,3099.95,3114.4,68.7167843878984,buy,57142817.0,49439312.52170469,7634469000.0,13449572620.0,15550210969.0,11281821260.0,700410.0,1190262.2,1442805.7,989420.8,0,4
10050.0,2021-02-23,10650.0,11230.0,10805.0,11170.0,0.5080753452466382,0.8613126282323448,55.79931365151449,31.57894736842105,218564.0,58389.8,18255.3,100413.2,-44597.0,16139.9,4521.2,-24884.0,3070.0,3109.2,3096.45,3095.8,64.25340417778273,buy,55812933.0,49871098.76304896,14163264600.0,13594282190.0,15633728989.0,11156718860.0,1329884.0,1204407.9,1447758.5,1002598.0,1,4
10600.0,2021-02-24,10050.0,11135.0,10785.0,10860.0,0.3036767451099602,0.9527751227227862,37.19954239058717,0.0,225638.0,84833.9,24844.4,132806.6,-11582.0,5714.6,6934.3,-25779.0,2995.0,3098.6,3090.05,3068.0,58.562466234427724,buy,54334510.0,50173150.319814585,14858151150.0,13910250605.0,15644933816.5,12283195090.0,1478423.0,1245900.5,1451660.25,1139217.6,2,4
10150.0,2021-02-25,10600.0,11095.0,10819.0,10680.0,0.08405052492893801,0.9964614941176453,34.448817729761615,28.947368421052634,-81733.0,80540.9,25910.45,103412.8,52285.0,1676.0,12711.7,-10338.2,3100.0,3098.5,3091.6,3070.6,68.20541804339496,buy,55322364.0,50521261.80316801,10471252400.0,13787529145.0,15349830580.5,12372340070.0,987854.0,1238336.2,1418526.15,1162431.4,3,4
10150.0,2021-02-26,10150.0,11010.0,10852.5,10470.0,-0.13979033953557313,0.9901811253364352,24.720264441248315,5.263157894736842,-48852.0,79536.0,18621.2,65083.6,1887.0,-7402.4,14481.65,-3983.8,3013.0,3089.7,3093.45,3051.6,69.04321686368158,buy,54279887.0,50775124.697777666,10581141550.0,13675796600.0,15116827430.0,11541655740.0,1042477.0,1236234.2,1390263.9,1107809.6,4,4
10150.0,2021-03-01,10150.0,10850.0,10850.0,10320.0,-0.7266603220335912,0.6869969260353627,18.234562254557066,5.263157894736842,-48852.0,59518.0,14095.15,52953.0,1887.0,-13036.1,9404.1,-24.0,3013.0,3076.3,3091.25,3038.2,68.6812560052153,buy,54279887.0,51011634.44280303,10581141550.0,11706405755.0,14662981397.5,12130990250.0,1042477.0,1082821.9,1346024.7,1176223.0,0,1
10300.0,2021-03-02,10150.0,10695.0,10845.0,10220.0,-0.8613126282324286,0.508075345246496,14.877463270185517,8.16326530612245,18478.0,56674.5,17267.65,12935.8,11924.0,-6801.9,10349.95,11280.2,3044.0,3064.4,3088.6,3033.0,75.28189563993934,buy,54279887.0,51232004.183129966,10554071500.0,11282935245.0,14615577460.0,11409151630.0,1039810.0,1060403.1,1341907.15,1118208.2,1,1
