target_shift1,date,close,close_mv10,close_mv20,close_mv5,dayofmonth_freq_cos,dayofmonth_freq_sin,fast_d,fast_k,fore,fore_mv10,fore_mv20,fore_mv5,inst,inst_mv10,inst_mv20,inst_mv5,kospi,kospi_mv10,kospi_mv20,kospi_mv5,mfi,mfi_signal,obv,obv_ema,trading_amount,trading_amount_mv10,trading_amount_mv20,trading_amount_mv5,volume,volume_mv10,volume_mv20,volume_mv5,weekday,weeknum
20600.0,2021-01-22,20050.0,19850.0,21360.0,19390.0,0.9901811253364234,0.1397903395356561,16.037562549268177,18.9873417721519,-21045.0,5694.9,8130.05,-33668.6,-362.0,-36199.3,-43185.0,-8062.8,3141.0,3118.2,3025.9,3104.8,46.857197026789855,sell,13974353.0,11541087.906957205,4719569500.0,13792988905.0,37789299020.0,8199565260.0,235390.0,685708.3,1619366.05,425627.2,4,4
19900.0,2021-01-25,20600.0,19800.0,21422.5,19850.0,0.6869969260353017,0.7266603220336488,18.56798356502271,23.628691983122362,-16969.0,-11314.2,7337.55,-36395.0,1699.0,-16638.7,-43024.0,-1074.4,3209.0,3124.3,3045.9,3143.8,53.06441059561402,buy,14507676.0,11753251.946560543,10986453800.0,11093370535.0,37455188752.5,8325958480.0,533323.0,559028.1,1600376.75,419128.0,0,4
19000.0,2021-01-26,19900.0,19735.0,21372.5,20040.0,0.5080753452464238,0.8613126282324712,18.982434158069083,19.81132075471698,-19829.0,-9209.1,6007.45,-47291.8,-3955.0,-13887.0,-43612.35,105.0,3140.0,3125.7,3061.85,3153.2,15.929107333540301,sell,14218400.0,11928702.919269947,5756592400.0,9763060430.0,34704902412.5,7857249040.0,289276.0,495207.8,1469476.15,391493.6,1,4
18400.0,2021-01-27,19000.0,19535.0,21267.5,19890.0,0.30367674510972303,0.9527751227228618,17.81623730521888,15.483870967741936,3893.0,-8015.6,6157.95,-28886.8,-32504.0,-17111.7,-44648.45,-6295.4,3123.0,3123.2,3074.35,3154.8,19.830668786909442,sell,13851325.0,12064927.09737783,6974425000.0,9295131030.0,33912779367.5,7250732240.0,367075.0,476421.4,1433761.45,363571.8,2,4
18100.0,2021-01-28,18400.0,19400.0,21132.5,19590.0,0.08405052492959622,0.9964614941175898,15.547204474232903,11.009174311926607,15097.0,-10956.4,6868.65,-7770.6,-38924.0,-13366.9,-46005.55,-14809.2,3069.0,3115.1,3084.15,3136.4,28.124714982308518,sell,13571458.0,12171224.7968836,5149552800.0,8041222985.0,33029412712.5,6717318700.0,279867.0,414845.4,1393686.35,340986.2,3,4
18650.0,2021-01-29,18100.0,19295.0,20982.5,19200.0,-0.13979033953491904,0.9901811253365276,13.539399176828132,9.523809523809524,-3032.0,-18918.3,6672.9,-4168.0,-28588.0,-14258.6,-46845.85,-20454.4,2976.0,3104.1,3089.3,3103.4,35.46712077669156,sell,13180414.0,12242155.088057835,7077896400.0,7694274670.0,32242463237.5,7188984080.0,391044.0,398872.1,1359170.1,372117.0,4,5
18600.0,2021-02-01,18650.0,19330.0,20610.0,18810.0,-0.7266603220337622,0.6869969260351817,17.251382946703952,24.675324675324674,12831.0,-17301.5,5051.05,1792.0,-940.0,-11028.3,-40149.1,-20982.2,3057.0,3108.4,3094.95,3073.0,45.25035684215622,sell,13353821.0,12320006.24930337,3234040550.0,6982229955.0,26408584190.0,5638501430.0,173407.0,359630.9,1138124.7,300133.8,0,1
18400.0,2021-02-02,18600.0,19295.0,20305.0,18550.0,-0.8613126282325552,0.5080753452462816,19.60903371565085,24.324324324324326,-9698.0,-21736.8,5364.6,3818.2,-15629.0,-11606.0,-32058.35,-23317.0,3097.0,3108.8,3100.25,3064.4,48.760273559403856,sell,13197478.0,12381250.490407484,2907979800.0,6463013975.0,23507913725.0,5068778910.0,156343.0,332520.4,1022619.2,273547.2,1,1
18050.0,2021-02-03,18400.0,19160.0,19925.0,18430.0,-0.9527751227229119,0.30367674510956566,19.935434578045758,20.588235294117645,-3784.0,-13302.0,6818.3,2282.8,-24084.0,-13964.2,-29575.4,-21633.0,3130.0,3110.3,3108.35,3065.8,37.37342464352773,sell,13033206.0,12426612.578077724,3022604800.0,5764573555.0,13686265565.0,4278414870.0,164272.0,298279.2,647264.4,232986.6,2,1
18250.0,2021-02-04,18050.0,18975.0,19565.0,18360.0,-0.9964614941176037,0.08405052492943167,16.72166006062021,10.294117647058822,-10650.0,-5318.6,5093.9,-2866.6,31.0,-14325.6,-26720.15,-13842.0,3088.0,3103.0,3111.15,3069.6,44.21182334478744,sell,12862546.0,12456856.108330814,3080413000.0,5290952805.0,11233216140.0,3864586910.0,170660.0,276065.7,552547.1,211145.2,3,1
18050.0,2021-02-05,18250.0,18795.0,19322.5,18390.0,-0.9901811253365045,-0.13979033953508258,16.539930153288502,16.176470588235293,6230.0,-2591.1,1551.9,-1014.2,1291.0,-14160.3,-25179.8,-7866.2,3121.0,3101.0,3109.6,3098.6,52.32878840395392,buy,12945603.0,12490672.016583553,1515790250.0,4970574880.0,9381781892.5,2752165680.0,83057.0,260832.4,473270.35,149547.8,4,1
17900.0,2021-02-08,18050.0,18540.0,19170.0,18270.0,-0.6869969260350617,-0.7266603220338756,14.457992015747527,10.294117647058822,-12394.0,-2133.6,-6723.9,-6059.2,696.0,-14260.6,-15449.65,-7539.0,3091.0,3089.2,3106.75,3105.4,56.994750604120135,buy,12810369.0,12512735.878489926,2440973700.0,4116026870.0,7604698702.5,2593552310.0,135234.0,221023.5,390025.8,141913.2,0,2
18400.0,2021-02-09,17900.0,18340.0,19037.5,18130.0,-0.5080753452469228,-0.8613126282321769,11.599445075886079,5.88235294117647,32554.0,3104.7,-3052.2,2391.2,238.0,-13841.3,-13864.15,-4365.6,3085.0,3083.7,3104.7,3103.0,52.07999160426654,buy,12674683.0,12523886.461811682,2428779400.0,3783245570.0,6773153000.0,2497712230.0,135686.0,205664.5,350436.15,137781.8,1,2
18400.0,2021-02-10,18400.0,18280.0,18907.5,18130.0,-0.30367674510940834,-0.952775122722962,14.5957088884262,20.588235294117645,-4406.0,2274.8,-2870.4,2266.8,-37.0,-10594.6,-13853.15,443.8,3101.0,3081.5,3102.35,3097.2,56.75305055120101,buy,12813308.0,12543770.593160518,2550700000.0,3340873070.0,6318002050.0,2403331270.0,138625.0,182819.5,329620.45,132652.4,2,2
18400.0,2021-02-11,18400.0,18280.0,18840.0,18200.0,-0.08405052492926711,-0.9964614941176175,16.593217870973522,20.588235294117645,-4406.0,324.5,-5315.95,3515.6,-37.0,-6705.9,-10036.4,430.2,3101.0,3084.7,3099.9,3099.8,63.2863733935589,buy,12813308.0,12562250.992328348,2550700000.0,3080987790.0,5561105387.5,2297388670.0,138625.0,168695.3,291770.35,126245.4,3,2
17900.0,2021-02-12,18400.0,18310.0,18802.5,18230.0,0.13979033953524608,-0.9901811253364814,18.35381202013177,21.875,-4406.0,187.1,-9365.6,1388.4,-37.0,-3850.8,-9054.7,164.6,3101.0,3097.2,3100.65,3095.8,56.982993641545384,buy,12813308.0,12579431.725474335,2550700000.0,2628268150.0,5161271410.0,2504370620.0,138625.0,143453.4,271162.75,137359.0,4,2
17700.0,2021-02-15,17900.0,18235.0,18782.5,18200.0,0.7266603220339891,-0.6869969260349418,21.913294177998328,29.03225806451613,-14183.0,-2514.3,-9907.9,1030.6,1774.0,-3579.4,-7303.85,380.2,3147.0,3106.2,3107.3,3107.0,66.63996593665988,buy,12559255.0,12578053.395058729,4547548700.0,2759618965.0,4870924460.0,2925685620.0,254053.0,151518.0,255574.45,161122.8,0,3
18000.0,2021-02-16,17700.0,18145.0,18720.0,18160.0,0.8613126282322608,-0.5080753452467806,24.753790397679072,30.434782608695656,-21806.0,-3725.1,-12730.95,-9841.4,67.0,-2009.8,-6807.9,346.0,3163.0,3112.8,3110.8,3122.6,64.62307543476179,buy,12277104.0,12557528.460934673,4994072700.0,2968228255.0,4715621115.0,3438744280.0,282151.0,164098.8,248309.6,190415.8,1,3
17400.0,2021-02-17,18000.0,18105.0,18632.5,18080.0,0.9527751227230122,-0.303676745109251,30.995280666473953,43.47826086956522,-19443.0,-5291.0,-9296.5,-12848.8,2757.0,674.3,-6644.95,904.8,3134.0,3113.2,3111.75,3129.2,76.49665342183482,buy,12470609.0,12551609.579421908,3483090000.0,3014276775.0,4389425165.0,3625222280.0,193505.0,167022.1,232650.65,201391.8,2,3
17150.0,2021-02-18,17400.0,18040.0,18507.5,17880.0,0.9964614941176314,-0.08405052492910256,26.865070782724157,18.6046511627907,-12879.0,-5513.9,-5416.25,-14543.4,-1368.0,534.4,-6895.6,638.6,3087.0,3113.1,3108.05,3126.4,65.45464767256725,buy,12318133.0,12535733.41579881,2653082400.0,2971543715.0,4131248260.0,3645698760.0,152476.0,165203.7,220634.7,204162.0,3,3
16600.0,2021-02-19,17150.0,17930.0,18362.5,17630.0,0.9901811253364583,0.1397903395354096,24.032496145584922,18.367346938775512,-4776.0,-6614.5,-4602.8,-14617.4,-42.0,401.1,-6879.6,637.6,3108.0,3111.8,3106.4,3127.8,66.29122413011363,buy,12046578.0,12502515.613980547,4657168250.0,3285681515.0,4128128197.5,4066992410.0,271555.0,184053.5,222442.95,230748.0,4,3
16300.0,2021-02-22,16600.0,17785.0,18162.5,17370.0,0.6869969260348218,0.7266603220341026,16.730883916564416,2.127659574468085,1756.0,-5199.5,-3666.55,-11429.6,195.0,351.0,-6954.8,321.8,3080.0,3110.7,3099.95,3114.4,74.99553421057102,buy,11841677.0,12457694.726036789,3401356600.0,3381719805.0,3748873337.5,3837753990.0,204901.0,191020.2,206021.85,220917.6,0,4
16100.0,2021-02-23,16300.0,17625.0,17982.5,17090.0,0.5080753452466382,0.8613126282323448,14.359050807801568,9.615384615384617,23677.0,-6087.2,-1491.25,-2333.0,-7140.0,-386.8,-7114.05,-1119.6,3070.0,3109.2,3096.45,3095.8,66.80249202256468,buy,11643504.0,12402536.695443349,3230219900.0,3461863855.0,3622554712.5,3484983430.0,198173.0,197268.9,201466.7,204122.0,1,4
17550.0,2021-02-24,16100.0,17395.0,17837.5,16710.0,0.3036767451099602,0.9527751227227862,12.136803097409121,7.6923076923076925,23751.0,-3271.5,-498.35,6305.8,4040.0,20.9,-5286.85,-863.0,2995.0,3098.6,3090.05,3068.0,59.000706776664174,buy,11396387.0,12334447.723642597,3978583700.0,3604652225.0,3472762647.5,3584082170.0,247117.0,208118.1,195468.8,214844.4,2,4
16800.0,2021-02-25,17550.0,17310.0,17795.0,16740.0,0.08405052492893801,0.9964614941176453,29.659829543401667,64.70588235294117,-22146.0,-5045.5,-2360.5,4452.4,-3392.0,-314.6,-3510.25,-1267.8,3100.0,3098.5,3091.6,3070.6,64.8772617119491,buy,11763460.0,12295846.22139407,6442131150.0,3993795340.0,3537391565.0,4341891920.0,367073.0,230962.9,199829.1,257763.8,3,4
16800.0,2021-02-26,16800.0,17150.0,17730.0,16670.0,-0.13979033953557313,0.9901811253364352,31.5379255799177,35.294117647058826,-26455.0,-7250.4,-3531.65,116.6,2115.0,-99.4,-1975.1,-836.4,3013.0,3089.7,3093.45,3051.6,67.71388100699224,buy,11516125.0,12243182.740497248,4155228000.0,4154248140.0,3391258145.0,4241503870.0,247335.0,241833.9,192643.65,252919.8,4,4
17350.0,2021-03-01,16800.0,17040.0,17637.5,16710.0,-0.7266603220335912,0.6869969260353627,32.78998960317081,35.294117647058826,-26455.0,-8477.6,-5495.95,-5525.6,2115.0,-65.3,-1822.35,-452.4,3013.0,3076.3,3091.25,3038.2,65.38807613226878,buy,11516125.0,12194119.144739358,4155228000.0,4115016070.0,3437317517.5,4392278150.0,247335.0,241162.1,196340.05,261406.6,0,1
17100.0,2021-03-02,17350.0,17005.0,17575.0,16920.0,-0.8613126282324286,0.508075345246496,40.8142414385224,56.86274509803921,8652.0,-5431.8,-4578.45,-8530.6,19264.0,1854.4,-77.7,4828.4,3044.0,3064.4,3088.6,3033.0,66.48710537027858,buy,11770488.0,12165554.802257612,4413198050.0,4056928605.0,3512578430.0,4628873780.0,254363.0,238383.3,201241.05,272644.6,1,1
16550.0,2021-03-03,17100.0,16915.0,17510.0,17120.0,-0.9527751227228364,0.30367674510980286,42.89576880279703,47.05882352941176,-21326.0,-5620.1,-5455.55,-17546.0,15005.0,3079.2,1876.75,7021.4,3083.0,3059.3,3086.25,3050.6,67.66472031162212,buy,11612481.0,12128290.826785313,2701919700.0,3978811575.0,3496544175.0,4373540980.0,158007.0,234833.5,200927.8,254822.6,2,1
16250.0,2021-03-04,16550.0,16830.0,17435.0,16920.0,-0.9964614941176592,0.08405052492877345,38.017469055929645,28.26086956521739,-39467.0,-8278.9,-6896.4,-21010.2,-1230.0,3093.0,1813.7,7453.8,3043.0,3054.9,3084.0,3039.2,62.629219349613464,buy,11473545.0,12084207.8587007,2299390800.0,3943442415.0,3457493065.0,3544992910.0,138936.0,233479.5,199341.6,209195.2,3,1
16000.0,2021-03-05,16250.0,16740.0,17335.0,16810.0,-0.9901811253364121,-0.13979033953573664,31.594979369735476,18.75,-8849.0,-8686.2,-7650.35,-17489.0,38.0,3101.0,1751.05,7038.4,3026.0,3046.7,3079.25,3041.8,56.42343734397131,buy,11320892.0,12032849.03174797,2480611250.0,3725786715.0,3505734115.0,3210069560.0,152653.0,221589.3,202821.4,190258.8,4,1
15700.0,2021-03-08,16000.0,16680.0,17232.5,16650.0,-0.6869969260352426,-0.7266603220337047,23.841097356889698,8.333333333333332,-15896.0,-10451.4,-7825.45,-15377.2,134.0,3094.9,1722.95,6642.2,2996.0,3038.3,3074.5,3038.4,54.14274218852917,buy,11206644.0,11977293.067351371,1827968000.0,3568447855.0,3475083830.0,2744617560.0,114248.0,212524.0,201772.1,163641.4,0,2
15450.0,2021-03-09,15700.0,16620.0,17122.5,16320.0,-0.5080753452463538,-0.8613126282325125,20.491766053813464,13.793103448275861,-19251.0,-14744.2,-10415.7,-20957.8,-334.0,3775.5,1694.35,2722.6,2976.0,3028.9,3069.05,3024.8,56.0168998119213,buy,11044050.0,11914575.719422152,2552725800.0,3500698445.0,3481281150.0,2372523110.0,162594.0,208966.1,203117.5,145287.6,1,2
15550.0,2021-03-10,15450.0,16555.0,16975.0,15990.0,-0.30367674510964554,-0.9527751227228864,15.6219616827358,5.88235294117647,2441.0,-16875.2,-10073.35,-16204.4,-60.0,3365.5,1693.2,-290.4,2958.0,3025.2,3061.9,2999.8,61.71685375988596,buy,10937484.0,11848946.82382356,1646444700.0,3267484545.0,3436068385.0,2161428110.0,106566.0,194911.0,201514.55,134999.4,2,2
16150.0,2021-03-11,15550.0,16355.0,16832.5,15790.0,-0.08405052492951517,-0.9964614941175965,14.118344825486675,11.11111111111111,17553.0,-12905.3,-8975.4,-4800.4,2075.0,3912.2,1798.8,370.6,3014.0,3016.6,3057.55,2994.0,55.17631347866283,buy,11059935.0,11795977.335092984,1904113050.0,2813682735.0,3403739037.5,2082372560.0,122451.0,170448.8,200705.85,131702.4,3,2
16300.0,2021-03-12,16150.0,16290.0,16720.0,15770.0,0.13979033953499959,-0.9901811253365161,22.004822476393368,37.77777777777778,-2577.0,-10517.5,-8883.95,-3546.0,-628.0,3637.9,1769.25,237.4,3054.0,3020.7,3055.2,2999.6,61.8005834076555,buy,11141311.0,11752047.519254444,1314222400.0,2529582175.0,3341915157.5,1849094790.0,81376.0,153852.9,197843.4,117447.0,4,2
16750.0,2021-03-15,16300.0,16240.0,16640.0,15830.0,0.7266603220338181,-0.6869969260351226,29.48469646583414,44.44444444444444,-9473.0,-8819.3,-8648.45,-2261.4,184.0,3444.8,1689.75,247.4,3046.0,3024.0,3050.15,3009.6,64.80644032419107,buy,11240678.0,11717748.24523835,1619682100.0,2276027585.0,3195521827.5,1807437610.0,99367.0,139056.1,190109.1,114470.8,0,3
17000.0,2021-03-16,16750.0,16180.0,16592.5,16040.0,0.8613126282321344,-0.5080753452469949,41.13794579213148,64.44444444444444,-6214.0,-10305.9,-7868.85,346.0,-550.0,1463.4,1658.9,204.2,3067.0,3026.3,3045.35,3027.8,62.52095862383489,buy,11413132.0,11697324.914992517,2888604500.0,2123568230.0,3090248417.5,1874613350.0,172454.0,130865.2,184624.25,116442.8,1,3
17050.0,2021-03-17,17000.0,16170.0,16542.5,16350.0,0.9527751227229366,-0.30367674510948817,53.78188634210907,79.06976744186046,2852.0,-7888.1,-6754.1,428.2,-363.0,-73.4,1502.9,143.6,3048.0,3022.8,3041.05,3045.8,58.78090259450789,buy,11507486.0,11684601.784271913,1604018000.0,2013778060.0,2996294817.5,1866128010.0,94354.0,124499.9,179666.7,114000.4,2,3
17050.0,2021-03-18,17050.0,16220.0,16525.0,16650.0,0.9964614941176104,-0.08405052492935061,62.986373840508776,81.3953488372093,-8306.0,-4772.0,-6525.45,-4743.6,-1778.0,-128.2,1482.4,-627.0,3066.0,3025.1,3040.0,3056.2,63.53261967952962,buy,11591970.0,11678395.737240385,1440452200.0,1927884200.0,2935663307.5,1773395840.0,84484.0,119054.7,176267.1,106407.0,3,3
16850.0,2021-03-19,17050.0,16300.0,16520.0,16830.0,0.990181125336493,0.13979033953516312,69.1226988394236,81.3953488372093,631.0,-3824.0,-6255.1,-4102.0,-195.0,-151.5,1474.75,-540.4,3040.0,3026.5,3036.6,3053.4,55.103484812170294,buy,11591970.0,11672607.38822832,1143117250.0,1794134800.0,2759960757.5,1739174810.0,67045.0,110493.9,166041.6,103540.8,4,3
16750.0,2021-03-22,16850.0,16385.0,16532.5,16940.0,0.6869969260350026,0.7266603220339315,70.11280697822197,72.09302325581395,-6105.0,-2844.9,-6648.15,-3428.4,965.0,-68.4,1513.25,-384.2,3035.0,3030.4,3034.35,3051.2,44.94369460166222,sell,11541799.0,11663849.217677886,845381350.0,1695876135.0,2632161995.0,1584314660.0,50171.0,104086.2,158305.1,93701.6,0,4
16450.0,2021-03-23,16750.0,16490.0,16555.0,16940.0,0.5080753452468527,0.8613126282322183,72.18046781004492,76.31578947368422,16029.0,683.1,-7030.55,1020.2,-73.0,-42.3,1866.6,-288.8,3005.0,3033.3,3031.1,3038.8,48.48927656050646,sell,11421994.0,11647660.650568452,2006733750.0,1641276930.0,2570987687.5,1407940510.0,119805.0,99807.3,154386.7,83171.8,1,4
16200.0,2021-03-24,16450.0,16590.0,16572.5,16830.0,0.30367674510933085,0.9527751227229868,68.29575046985175,60.526315789473685,140.0,453.0,-8211.1,477.8,7033.0,667.0,2016.25,1190.4,2996.0,3037.1,3031.15,3028.4,57.774012008372914,buy,11330814.0,11626458.223859752,1499911000.0,1626623560.0,2447054052.5,1387119110.0,91180.0,98268.7,146589.85,82537.0,2,4
16300.0,2021-03-25,16200.0,16655.0,16505.0,16660.0,0.08405052492918606,0.9964614941176243,61.31997399744174,47.368421052631575,-2666.0,-1568.9,-7237.1,1605.8,12.0,460.7,2186.45,1548.4,3008.0,3036.5,3026.55,3016.8,49.2218269250443,sell,11256670.0,11601719.298922725,1201132800.0,1556325535.0,2185004135.0,1339255230.0,74144.0,93438.0,131943.4,80469.0,3,4
17000.0,2021-03-26,16300.0,16670.0,16480.0,16510.0,-0.13979033953532663,0.99018112533647,58.42384231408306,52.63157894736842,7342.0,-577.0,-5547.25,2948.0,4.0,523.9,2080.9,1588.2,3041.0,3035.2,3027.95,3017.0,50.654820371844096,buy,11312953.0,11582405.27253926,917412900.0,1516644585.0,2023113380.0,1294114360.0,56283.0,90928.7,122390.8,78316.6,4,4
16950.0,2021-03-29,17000.0,16740.0,16490.0,16540.0,-0.7266603220340451,0.6869969260348826,68.47303773320034,88.57142857142857,13703.0,1740.6,-3539.35,6909.6,3750.0,880.5,2162.65,2145.2,3036.0,3034.2,3029.1,3017.2,42.0612519334194,sell,11465309.0,11574575.038635937,2590052000.0,1613681575.0,1944854580.0,1643048490.0,152356.0,96227.6,117641.85,98753.6,0,5
16850.0,2021-03-30,16950.0,16760.0,16470.0,16580.0,-0.8613126282323021,0.5080753452467104,72.67571884916119,81.08108108108108,-13940.0,968.0,-4668.95,915.8,993.0,1034.8,1249.1,2358.4,3070.0,3034.5,3030.4,3030.2,52.47015240993513,buy,11351351.0,11559651.070757043,1931588100.0,1517979935.0,1820774082.5,1628019360.0,113958.0,90378.0,110621.6,97584.2,1,5
18200.0,2021-03-31,16850.0,16745.0,16457.5,16660.0,-0.9527751227227608,0.30367674511004006,71.78381256610737,70.0,-5244.0,158.4,-3864.85,-161.0,-64.0,1064.7,495.65,939.0,3061.0,3035.8,3029.3,3043.2,43.28360276109996,sell,11299670.0,11542272.956178924,870824850.0,1444660620.0,1729219340.0,1502202130.0,51681.0,86110.7,105305.3,89684.4,2,5
19250.0,2021-04-01,18200.0,16860.0,16540.0,17060.0,-0.9964614941176382,0.0840505249290215,77.18920837740525,88.0,76939.0,8682.9,1955.45,15760.0,38775.0,5120.0,2495.9,8691.6,3087.0,3037.9,3031.5,3059.0,44.1996824663019,sell,11827017.0,11561302.95095049,9597715400.0,2260386940.0,2094135570.0,3181518650.0,527347.0,130397.0,124725.85,180325.0,3,1
19250.0,2021-04-02,19250.0,17080.0,16690.0,17650.0,-0.9901811253364469,-0.13979033953549014,82.34182519278019,92.64705882352942,-27265.0,5893.3,1034.65,8838.6,50532.0,10192.7,5020.6,18797.2,3113.0,3045.2,3035.85,3073.4,59.53136326386196,buy,12639267.0,11633333.46752544,15635812500.0,3709656465.0,2751895632.5,6125198570.0,812250.0,204917.5,157705.7,331518.4,4,1
